t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0198,-0.95103,-3.97677,-0.95103,-3.97677,-0.94880,-3.96714,3.54837,1.03286,4.49718,5.02793,4.49718,5.00000,0.00000,0.00000,8,0.00027,-0.21715,-0.21413,-0.00851,0.25879,0.17907,0.23625,0.24587,-0.00415,0.14951,0.23862,0.30134,0.28950,0.00100,-0.16963,-0.16255,-0.04977,-0.05743,-0.00371,1.42215,1.33343,0.10474,0.11052,-0.03244,4.57322,4.61974,-0.25118,0.24528,-0.00284,5.94156,5.97837
1.1212,-0.96560,-3.99068,-0.96560,-3.99068,-0.95968,-3.98352,3.57702,1.01648,4.53670,5.02697,4.53670,5.00000,0.00000,0.00000,8,0.00034,-0.21794,-0.21411,0.00850,0.30306,0.29471,0.23809,0.24589,0.00301,0.14139,0.19270,0.30306,0.29060,0.00821,-0.33390,-0.32564,-0.05050,-0.05759,0.00150,1.34252,1.30298,0.10369,0.10870,-0.03074,4.56764,4.42498,-0.25222,0.24526,-0.01102,5.97167,6.04375
1.2237,-0.98559,-4.00952,-0.98559,-4.00952,-0.97664,-4.00071,3.60611,0.99929,4.58275,5.02778,4.58275,5.00000,0.00000,0.00000,8,0.00074,-0.21885,-0.21416,-0.00414,0.43769,0.41803,0.24024,0.24603,0.00794,0.12030,0.13012,0.30507,0.29185,0.01020,-0.51420,-0.53721,-0.05136,-0.05769,-0.00108,1.32831,1.23408,0.10246,0.10641,-0.00651,4.57840,4.64790,-0.25345,0.24528,0.00128,5.94941,6.04026
1.3248,-0.99440,-4.02311,-0.99440,-4.02311,-0.98916,-4.01563,3.63563,0.98437,4.62479,5.02730,4.62479,5.00000,0.00000,0.00000,8,0.00032,-0.21968,-0.21418,-0.00531,0.53295,0.69199,0.24219,0.24658,0.01413,0.10932,0.28026,0.30689,0.29330,0.01796,-0.65436,-0.66951,-0.05214,-0.05784,-0.00419,1.28630,1.30315,0.10134,0.10471,-0.00404,4.51749,4.45126,-0.25456,0.24525,-0.00702,5.98434,5.86551
1.4261,-1.00862,-4.04487,-1.00862,-4.04487,-1.00307,-4.03507,3.66556,0.96493,4.66863,5.02841,4.66863,5.00000,0.00000,0.00000,8,0.00027,-0.22055,-0.21420,-0.00362,0.68331,0.68356,0.24424,0.24707,0.00642,0.06121,0.02171,0.30880,0.29529,0.01771,-0.82423,-0.89587,-0.05296,-0.05791,-0.00081,1.25153,1.33796,0.10017,0.10332,-0.00985,4.54345,4.42753,-0.25573,0.24525,-0.00885,5.97440,5.77852
1.5264,-1.02005,-4.07522,-1.02005,-4.07522,-1.01444,-4.06051,3.69587,0.93949,4.71031,5.03067,4.71031,5.00000,0.00000,0.00000,8,0.00028,-0.22138,-0.21423,0.00479,0.79415,0.75869,0.24618,0.24785,0.00197,0.02346,0.11232,0.31061,0.29801,0.03310,-0.89325,-0.78674,-0.05373,-0.05800,-0.00413,1.24133,1.21001,0.09905,0.10231,-0.02225,4.65294,4.57770,-0.25683,0.24525,-0.00471,5.96781,5.86406
1.6274,-1.02921,-4.10590,-1.02921,-4.10590,-1.02486,-4.09148,3.72650,0.90852,4.75136,5.03073,4.75136,5.00000,0.00000,0.00000,8,0.00031,-0.22219,-0.21428,0.00794,0.97017,0.87873,0.24809,0.24840,-0.00424,-0.05592,-0.03680,0.31239,0.30118,0.03950,-0.90658,-0.78954,-0.05449,-0.05810,-0.00956,1.23420,1.28628,0.09796,0.10098,-0.03654,4.58505,4.58780,-0.25792,0.24523,-0.01238,5.95324,5.76717
1.7290,-1.05445,-4.24302,-1.05445,-4.24302,-1.04246,-4.16063,3.75752,0.83937,4.79998,5.06027,4.79998,5.00000,0.00000,0.00000,8,0.00027,-0.22315,-0.21437,-0.00560,1.06386,1.01334,0.25035,0.24970,0.03204,-0.05123,-0.00894,0.31451,0.32487,0.17368,0.89240,1.06633,-0.05539,-0.05814,0.00840,1.31223,1.24930,0.09666,0.09444,-0.10667,4.02017,3.98814,-0.25922,0.24525,0.00099,5.96652,5.94500
1.8293,-1.14386,-4.36006,-1.14386,-4.36006,-1.11563,-4.32304,3.79013,0.67696,4.90576,5.04180,4.90576,5.00000,0.00000,0.00000,8,0.00027,-0.22525,-0.21445,0.00100,1.35530,1.31680,0.25527,0.25093,0.02208,-0.38741,-0.28257,0.31910,0.32512,0.00335,0.12446,0.26085,-0.05736,-0.05887,-0.02241,1.26793,1.28688,0.09383,0.08788,-0.00295,4.09231,3.94902,-0.26203,0.24525,0.00313,5.98852,6.18377
1.9311,-1.15898,-4.37351,-1.15898,-4.37351,-1.14802,-4.36042,3.82421,0.63958,4.97223,5.03177,4.97223,5.00000,0.00000,0.00000,8,0.00028,-0.22656,-0.21458,-0.00132,1.56292,1.63870,0.25836,0.25300,0.01773,-0.49571,-0.47915,0.32199,0.32547,0.00276,0.06917,0.08156,-0.05859,-0.06004,-0.00870,1.28499,1.31889,0.09206,0.08721,0.00131,4.01977,3.91706,-0.26379,0.24524,-0.00388,5.98940,5.95193
2.0377,-1.16878,-4.40003,-1.16878,-4.40003,-1.16252,-4.38551,3.83748,0.61449,5.00966,5.03254,5.00000,5.00000,0.00000,0.00000,12,0.00437,-0.22711,-0.21468,0.00117,1.77786,1.86642,0.25965,0.25711,0.02445,-0.32731,-0.33600,0.32319,0.32568,0.00565,0.02197,-0.03547,-0.05910,-0.06162,-0.01198,1.17881,1.18747,0.09131,0.08704,0.01212,4.09318,3.98475,-0.26453,0.24523,-0.00744,5.96002,6.16465
2.1340,-1.18253,-4.41312,-1.18253,-4.41312,-1.17623,-4.40513,3.82377,0.59487,5.00976,5.02985,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.22711,-0.21476,-0.00243,1.88332,1.95091,0.25965,0.25801,0.00074,-0.31410,-0.25389,0.32319,0.32570,0.00108,0.11028,0.14218,-0.05910,-0.06287,-0.02823,1.01776,1.06524,0.09131,0.08701,-0.00224,3.93894,3.82033,-0.26453,0.24525,0.00236,5.98332,6.12219
2.2345,-1.19198,-4.42341,-1.19198,-4.42341,-1.18666,-4.41860,3.81334,0.58140,5.00940,5.02857,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.22711,-0.21487,-0.00591,2.02031,2.05901,0.25965,0.25831,0.00558,-0.29591,-0.23832,0.32319,0.32569,0.00289,0.10890,0.08828,-0.05910,-0.06441,-0.01734,0.85059,0.96088,0.09131,0.08700,-0.00217,3.87992,3.84588,-0.26453,0.24525,0.00508,5.97634,5.93771
2.3374,-1.19448,-4.42606,-1.19448,-4.42606,-1.19191,-4.42409,3.80809,0.57591,5.00825,5.02739,5.00000,5.00000,0.00000,0.00000,12,0.00210,-0.22711,-0.21498,-0.00724,2.16675,2.14583,0.25965,0.25852,0.00132,-0.29290,-0.27175,0.32319,0.32568,0.00247,0.16443,0.21992,-0.05910,-0.06512,-0.01447,0.78118,0.86488,0.09131,0.08700,-0.00473,3.85453,3.84956,-0.26453,0.24524,0.00104,5.96203,5.90288
2.4372,-1.19235,-4.43367,-1.19235,-4.43367,-1.19165,-4.43077,3.80835,0.56923,5.00745,5.02783,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.22711,-0.21507,0.00115,2.31384,2.28347,0.25965,0.25873,-0.00511,-0.33139,-0.28098,0.32319,0.32566,0.00064,0.17710,0.26680,-0.05910,-0.06558,0.00689,0.68454,0.65384,0.09131,0.08702,0.00633,3.79127,3.56897,-0.26453,0.24524,-0.00278,5.97474,6.01036
2.5406,-1.19703,-4.43368,-1.19703,-4.43368,-1.19550,-4.43270,3.80450,0.56730,5.00783,5.02702,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.22711,-0.21530,0.00163,2.42031,2.37246,0.25965,0.25893,-0.00643,-0.29037,-0.24634,0.32319,0.32565,-0.00135,0.22975,0.24459,-0.05910,-0.06570,0.00525,0.59387,0.68190,0.09131,0.08699,-0.00611,3.73764,3.76667,-0.26453,0.24523,-0.00344,5.92609,5.94979
2.6414,-1.19841,-4.43187,-1.19841,-4.43187,-1.19764,-4.43294,3.80236,0.56706,5.00752,5.02614,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.22711,-0.21563,-0.00209,2.54431,2.58660,0.25965,0.25919,-0.00694,-0.30763,-0.33802,0.32319,0.32565,0.00524,0.24631,0.12411,-0.05910,-0.06571,0.00750,0.54332,0.47821,0.09131,0.08700,-0.00702,3.68434,3.62408,-0.26453,0.24526,0.01230,5.99400,6.03541
2.7452,-1.19480,-4.43201,-1.19480,-4.43201,-1.19620,-4.43278,3.80380,0.56722,5.00658,5.02627,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.22711,-0.21591,-0.00432,2.68561,2.60518,0.25965,0.25932,-0.00102,-0.28219,-0.19783,0.32319,0.32563,0.00234,0.28860,0.20730,-0.05910,-0.06572,-0.00775,0.41715,0.50569,0.09131,0.08701,-0.00921,3.63370,3.78771,-0.26453,0.24526,0.01072,5.96763,6.11554
2.8469,-1.19202,-4.43554,-1.19202,-4.43554,-1.19334,-4.43454,3.80666,0.56546,5.00659,5.02703,5.00000,5.00000,0.00000,0.00000,12,0.00114,-0.22711,-0.21617,-0.00311,2.82493,2.85432,0.25965,0.25940,0.00043,-0.29736,-0.28838,0.32319,0.32561,-0.00048,0.29376,0.39920,-0.05910,-0.06568,0.00330,0.35772,0.23528,0.09131,0.08705,0.00699,3.59128,3.31831,-0.26453,0.24523,-0.00149,5.98236,6.07205
2.9505,-1.19529,-4.43179,-1.19529,-4.43179,-1.19429,-4.43343,3.80571,0.56657,5.00759,5.02590,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.22711,-0.21640,-0.00688,2.90394,2.79885,0.25965,0.25955,-0.00427,-0.28547,-0.29342,0.32319,0.32558,-0.00716,0.31989,0.22293,-0.05910,-0.06565,0.00255,0.28854,0.37950,0.09131,0.08703,-0.01256,3.49471,3.59059,-0.26453,0.24522,-0.00192,5.95774,5.84802
3.0509,-1.18958,-4.43307,-1.18958,-4.43307,-1.19150,-4.43298,3.80850,0.56702,5.00633,5.02664,5.00000,5.00000,0.00000,0.00000,12,0.00025,-0.22711,-0.21678,-0.00651,2.99937,3.06171,0.25965,0.25963,-0.00653,-0.31405,-0.20864,0.32319,0.32559,0.00947,0.37696,0.36941,-0.05910,-0.06563,0.00020,0.21559,0.25628,0.09131,0.08707,0.00580,3.52333,3.52004,-0.26453,0.24522,-0.00091,5.98086,6.00244
3.1527,-1.19136,-4.43222,-1.19136,-4.43222,-1.19018,-4.43215,3.80981,0.56785,5.00765,5.02663,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.22711,-0.21732,-0.00352,3.10935,3.30558,0.25965,0.25975,0.00365,-0.27366,-0.15455,0.32319,0.32556,0.00345,0.36925,0.40186,-0.05910,-0.06558,0.00575,0.15168,0.19020,0.09131,0.08707,-0.00175,3.44646,3.46025,-0.26453,0.24521,-0.00690,5.93035,5.90090
3.2547,-1.18767,-4.43241,-1.18767,-4.43241,-1.19068,-4.43253,3.80932,0.56747,5.00586,5.02654,5.00000,5.00000,0.00000,0.00000,12,0.00093,-0.22711,-0.21785,-0.01089,3.14848,3.10209,0.25965,0.25977,-0.00038,-0.27148,-0.25557,0.32319,0.32555,-0.00028,0.41270,0.45135,-0.05910,-0.06557,0.00163,0.06722,0.09624,0.09131,0.08708,-0.00216,3.36881,3.34112,-0.26453,0.24522,0.00474,5.95809,6.03272
3.3548,-1.19009,-4.43733,-1.19009,-4.43733,-1.19011,-4.43581,3.80989,0.56419,5.00713,5.02727,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.22711,-0.21836,-0.00921,3.24604,3.22199,0.25965,0.25983,0.00220,-0.25977,-0.28729,0.32319,0.32551,-0.00190,0.40900,0.38979,-0.05910,-0.06552,0.00522,-0.03803,0.04099,0.09131,0.08710,0.00517,3.31849,3.31268,-0.26453,0.24521,-0.00237,5.97798,6.03247
3.4559,-1.18263,-4.44113,-1.18263,-4.44113,-1.18494,-4.43869,3.81506,0.56131,5.00612,5.02768,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.22711,-0.21901,-0.00688,3.31916,3.16029,0.25965,0.25994,-0.00083,-0.26450,-0.22296,0.32319,0.32549,-0.00639,0.44740,0.52493,-0.05910,-0.06549,-0.00037,-0.08824,-0.02224,0.09131,0.08708,-0.00524,3.25942,3.18689,-0.26453,0.24524,0.00914,5.98351,5.88985
3.5597,-1.18671,-4.44722,-1.18671,-4.44722,-1.18603,-4.44481,3.81397,0.55519,5.00741,5.02770,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.22711,-0.21950,-0.00183,3.39859,3.44507,0.25965,0.25999,0.00304,-0.25186,-0.34035,0.32319,0.32551,0.00462,0.51836,0.48790,-0.05910,-0.06544,0.00566,-0.14830,-0.13019,0.09131,0.08712,-0.00329,3.22964,3.40626,-0.26453,0.24520,-0.00418,5.98510,5.85746
3.6616,-1.17968,-4.45078,-1.17968,-4.45078,-1.18324,-4.44887,3.81676,0.55113,5.00557,5.02751,5.00000,5.00000,0.00000,0.00000,12,0.00075,-0.22711,-0.22004,-0.00692,3.43699,3.43146,0.25965,0.25999,-0.00526,-0.24370,-0.30395,0.32319,0.32548,-0.00195,0.51181,0.40683,-0.05910,-0.06538,0.01557,-0.22569,-0.26330,0.09131,0.08715,0.00638,3.19502,3.45369,-0.26453,0.24521,-0.00254,5.96439,6.06435
3.7635,-1.17790,-4.45043,-1.17790,-4.45043,-1.17986,-4.45070,3.82014,0.54930,5.00624,5.02659,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.22711,-0.22063,0.00233,3.49779,3.50188,0.25965,0.25999,-0.00290,-0.23072,-0.24582,0.32319,0.32546,0.00175,0.53643,0.50419,-0.05910,-0.06534,0.01092,-0.32594,-0.26398,0.09131,0.08713,-0.00991,3.08406,3.28820,-0.26453,0.24519,-0.00460,5.95067,5.94208
3.8644,-1.17658,-4.45335,-1.17658,-4.45335,-1.17700,-4.45175,3.82300,0.54825,5.00688,5.02740,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.22711,-0.22119,-0.00477,3.50829,3.54993,0.25965,0.26000,-0.00067,-0.24248,-0.28869,0.32319,0.32544,-0.01141,0.54662,0.59149,-0.05910,-0.06531,-0.00044,-0.38034,-0.27508,0.09131,0.08716,-0.00917,3.08717,3.14156,-0.26453,0.24519,0.00031,5.98135,5.94770
3.9659,-1.17673,-4.45547,-1.17673,-4.45547,-1.17660,-4.45419,3.82340,0.54581,5.00712,5.02728,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.22711,-0.22171,-0.01108,3.56834,3.86157,0.25965,0.26000,-0.00740,-0.22815,-0.20508,0.32319,0.32544,-0.00014,0.60435,0.71743,-0.05910,-0.06523,0.00252,-0.47205,-0.37515,0.09131,0.08721,0.01066,3.05955,2.91069,-0.26453,0.24520,0.00631,5.99079,5.99793
4.0715,-1.17030,-4.45648,-1.17030,-4.45648,-1.17307,-4.45566,3.82693,0.54434,5.00585,5.02709,5.00000,5.00000,0.00000,0.00000,12,0.00039,-0.22711,-0.22218,-0.00002,3.58008,3.60027,0.25965,0.26001,0.00319,-0.21811,-0.11169,0.32319,0.32542,-0.00057,0.62258,0.55304,-0.05910,-0.06514,0.00365,-0.55376,-0.57508,0.09131,0.08719,0.00096,2.99666,2.83876,-0.26453,0.24521,0.00713,5.97892,6.03251
4.1737,-1.16910,-4.45921,-1.16910,-4.45921,-1.16883,-4.45821,3.83117,0.54179,5.00713,5.02717,5.00000,5.00000,0.00000,0.00000,12,0.00055,-0.22711,-0.22276,-0.00722,3.59602,3.54956,0.25965,0.25999,-0.00792,-0.22716,-0.20724,0.32319,0.32541,0.00612,0.66250,0.57465,-0.05910,-0.06511,-0.00067,-0.62101,-0.63262,0.09131,0.08723,0.00833,2.96234,3.07883,-0.26453,0.24517,-0.00570,5.93745,5.91881
4.2741,-1.17129,-4.46300,-1.17129,-4.46300,-1.16925,-4.46107,3.83075,0.53893,5.00789,5.02759,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.22711,-0.22327,-0.00965,3.62456,3.72388,0.25965,0.26004,0.01042,-0.20543,-0.21818,0.32319,0.32539,0.00512,0.70568,0.72501,-0.05910,-0.06505,-0.00736,-0.71109,-0.79951,0.09131,0.08719,-0.01490,2.85059,2.64900,-0.26453,0.24518,-0.00322,5.99274,5.86659
4.3748,-1.16772,-4.46719,-1.16772,-4.46719,-1.16879,-4.46510,3.83121,0.53490,5.00655,5.02769,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.22711,-0.22370,-0.00524,3.65378,3.73567,0.25965,0.26003,0.00643,-0.18561,-0.32220,0.32319,0.32536,0.00170,0.70702,0.63023,-0.05910,-0.06494,0.00371,-0.74940,-0.71586,0.09131,0.08725,0.00598,2.83837,2.79023,-0.26453,0.24519,0.00404,5.99189,6.08228
4.4758,-1.16720,-4.46702,-1.16720,-4.46702,-1.16737,-4.46674,3.83263,0.53326,5.00693,5.02692,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.22711,-0.22405,-0.00174,3.65726,3.79051,0.25965,0.26002,-0.00018,-0.20795,-0.15590,0.32319,0.32532,-0.00469,0.72234,0.73208,-0.05910,-0.06482,0.01052,-0.81377,-0.87870,0.09131,0.08724,-0.00112,2.76173,2.75101,-0.26453,0.24518,0.00003,5.95880,5.78774
4.5780,-1.16573,-4.47158,-1.16573,-4.47158,-1.16630,-4.46937,3.83370,0.53063,5.00676,5.02776,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.22711,-0.22447,-0.00716,3.65095,3.62418,0.25965,0.26000,-0.00459,-0.22435,-0.29181,0.32319,0.32533,0.00837,0.76319,0.73853,-0.05910,-0.06475,0.00188,-0.88284,-0.94686,0.09131,0.08725,-0.00452,2.74098,2.48253,-0.26453,0.24519,0.00614,5.98205,6.03892
4.6785,-1.16819,-4.47544,-1.16819,-4.47544,-1.16643,-4.47337,3.83358,0.52663,5.00775,5.02773,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.22711,-0.22491,0.00282,3.67335,3.68978,0.25965,0.26003,0.00989,-0.19049,-0.10893,0.32319,0.32527,-0.00984,0.76357,0.66218,-0.05910,-0.06462,0.00789,-0.95054,-0.88761,0.09131,0.08726,-0.00580,2.68481,2.45787,-0.26453,0.24518,0.00081,5.98719,5.89805
4.7788,-1.15580,-4.47392,-1.15580,-4.47392,-1.16067,-4.47467,3.83933,0.52533,5.00488,5.02653,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.22711,-0.22539,-0.01761,3.64050,3.56949,0.25965,0.26001,-0.00263,-0.20592,-0.20991,0.32319,0.32530,0.00496,0.81712,0.65822,-0.05910,-0.06450,0.01405,-0.99229,-1.12769,0.09131,0.08731,0.00622,2.63817,2.55315,-0.26453,0.24518,0.00005,5.97089,5.96310
4.8800,-1.15469,-4.47544,-1.15469,-4.47544,-1.15558,-4.47502,3.84442,0.52498,5.00655,5.02703,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.22711,-0.22583,0.00878,3.67450,3.65137,0.25965,0.26002,0.00663,-0.16866,-0.25318,0.32319,0.32527,-0.00013,0.81303,0.86983,-0.05910,-0.06441,0.00618,-1.05702,-1.06535,0.09131,0.08731,0.00421,2.58553,2.54012,-0.26453,0.24516,-0.00831,5.96936,5.79330
4.9839,-1.15494,-4.48058,-1.15494,-4.48058,-1.15504,-4.47816,3.84496,0.52184,5.00689,5.02791,5.00000,5.00000,0.00000,0.00000,12,0.00278,-0.22711,-0.22638,-0.00901,3.59474,3.61380,0.25965,0.26002,0.00228,-0.17370,-0.05085,0.32319,0.32524,-0.00182,0.84403,0.90453,-0.05910,-0.06429,0.00139,-1.09544,-1.05356,0.09131,0.08731,-0.00607,2.53980,2.48373,-0.26453,0.24518,0.00255,5.98074,6.04839
5.0837,-1.15075,-4.48164,-1.15075,-4.48164,-1.15310,-4.48097,3.84690,0.51903,5.00591,5.02717,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.22711,-0.22698,-0.00428,3.61857,3.72025,0.25965,0.26002,0.00184,-0.17443,-0.12776,0.32319,0.32520,-0.00796,0.86106,0.88759,-0.05910,-0.06416,-0.00125,-1.15387,-1.17697,0.09131,0.08735,0.00400,2.54150,2.45084,-0.26453,0.24517,0.00175,5.97581,6.06637
5.1843,-1.14296,-4.48165,-1.14296,-4.48165,-1.14763,-4.48175,3.85237,0.51825,5.00488,5.02685,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.22711,-0.22748,-0.00314,3.55007,3.65095,0.25965,0.26001,-0.00234,-0.15580,-0.20688,0.32319,0.32519,-0.00512,0.88485,0.95367,-0.05910,-0.06399,0.00224,-1.19468,-1.27890,0.09131,0.08735,-0.00332,2.44139,2.43490,-0.26453,0.24516,-0.00307,5.93932,5.80655
5.2862,-1.13846,-4.48582,-1.13846,-4.48582,-1.14130,-4.48386,3.85870,0.51614,5.00563,5.02774,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.22711,-0.22797,-0.00239,3.51619,3.46200,0.25965,0.26002,-0.00068,-0.17386,-0.15279,0.32319,0.32520,-0.00015,0.93004,0.93291,-0.05910,-0.06383,0.00002,-1.26217,-1.15339,0.09131,0.08738,0.00072,2.38957,2.32310,-0.26453,0.24515,-0.00687,5.99400,5.96704
5.3865,-1.13768,-4.48700,-1.13768,-4.48700,-1.13830,-4.48634,3.86170,0.51366,5.00656,5.02720,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.22711,-0.22859,-0.01040,3.43658,3.42587,0.25965,0.26004,0.01292,-0.14627,-0.24200,0.32319,0.32516,-0.00250,0.92685,0.91145,-0.05910,-0.06365,-0.00881,-1.31135,-1.33689,0.09131,0.08740,0.00704,2.37266,2.28344,-0.26453,0.24519,0.00949,5.98021,6.11838
