t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0195,1.18865,-0.55676,1.18865,-0.55676,1.18515,-0.56326,2.10327,2.55521,0.91812,3.11847,0.91812,3.11847,0.00000,0.00000,0,0.00028,-0.06614,-0.07014,-0.00996,3.10271,3.17348,0.07553,0.07856,-0.01093,3.03179,3.12361,0.13902,0.16504,-0.00807,3.96086,3.86478,-0.05908,-0.04108,0.00839,3.36863,3.48854,0.12766,0.12675,-0.00059,2.02576,1.92983,-0.08682,-0.05617,-0.01202,4.61826,4.61820
1.1237,1.18927,-0.54071,1.18927,-0.54071,1.18936,-0.54847,2.06762,2.57185,0.87827,3.12032,0.87827,3.12032,0.00000,0.00000,0,0.00356,-0.06542,-0.07009,-0.00334,3.06373,3.09571,0.07366,0.07722,-0.01544,3.06276,2.98296,0.13724,0.16409,-0.01144,4.00982,3.89655,-0.05824,-0.04109,0.00019,3.28981,3.44371,0.12877,0.12677,0.00532,1.96779,2.16544,-0.08585,-0.05691,-0.00436,4.62348,4.63212
1.2230,1.19072,-0.53158,1.19072,-0.53158,1.18924,-0.53546,2.03196,2.58804,0.84272,3.12350,0.84272,3.12350,0.00000,0.00000,0,0.00041,-0.06484,-0.07003,0.00411,3.01442,3.00177,0.07200,0.07607,-0.00053,3.17323,3.10292,0.13566,0.16301,-0.02154,4.08609,4.13627,-0.05742,-0.04107,0.00501,3.31158,3.32397,0.12982,0.12675,-0.00170,1.88790,1.86099,-0.08504,-0.05740,0.00269,4.59760,4.50271
1.3271,1.19290,-0.51986,1.19290,-0.51986,1.19257,-0.52549,1.99622,2.60394,0.80365,3.12943,0.80365,3.12943,0.00000,0.00000,0,0.00049,-0.06430,-0.07002,0.00120,2.98138,2.95996,0.07016,0.07538,-0.00556,3.23152,3.06870,0.13393,0.16191,-0.01511,4.17376,4.10339,-0.05643,-0.04109,-0.00035,3.26330,3.21420,0.13107,0.12676,0.00294,1.79829,1.82642,-0.08424,-0.05779,0.00045,4.57645,4.92504
1.4286,1.19433,-0.50414,1.19433,-0.50414,1.19347,-0.51111,1.96043,2.61944,0.76696,3.13055,0.76696,3.13055,0.00000,0.00000,0,0.00048,-0.06361,-0.06999,-0.00241,2.92863,2.93489,0.06844,0.07414,-0.01593,3.25885,3.26902,0.13230,0.16079,-0.00820,4.28902,4.31398,-0.05568,-0.04107,0.00530,3.24694,3.27678,0.13207,0.12676,0.00213,1.71984,1.67425,-0.08332,-0.05828,0.00431,4.54472,4.39015
1.5306,1.19639,-0.48909,1.19639,-0.48909,1.19533,-0.49590,1.92459,2.63449,0.72926,3.13039,0.72926,3.13039,0.00000,0.00000,0,0.00037,-0.06284,-0.06993,0.00454,2.90323,2.92621,0.06669,0.07301,-0.00700,3.28351,3.20637,0.13061,0.15938,-0.02129,4.34331,4.33165,-0.05496,-0.04109,-0.00428,3.22243,3.06429,0.13305,0.12675,-0.00041,1.63512,1.62149,-0.08233,-0.05869,-0.01555,4.45829,4.47601
1.6344,1.19958,-0.46804,1.19958,-0.46804,1.19714,-0.47850,1.88871,2.64908,0.69157,3.12759,0.69157,3.12759,0.00000,0.00000,0,0.00175,-0.06197,-0.06990,-0.00324,2.81553,2.88007,0.06494,0.07119,-0.02813,3.26647,3.22611,0.12892,0.15739,-0.02158,4.34451,4.47004,-0.05435,-0.04110,-0.00759,3.16474,3.21869,0.13392,0.12674,-0.00674,1.58437,1.60859,-0.08124,-0.05903,-0.01043,4.40569,4.32850
1.7348,1.20340,-0.43207,1.20340,-0.43207,1.20202,-0.44751,1.85269,2.66290,0.65067,3.11042,0.65067,3.11042,0.00000,0.00000,0,0.00035,-0.06042,-0.06977,0.00603,2.69366,2.76696,0.06310,0.06896,-0.02663,3.24512,3.25234,0.12704,0.15479,-0.03982,4.33249,4.43986,-0.05427,-0.04107,0.00557,3.25286,3.21452,0.13434,0.12677,0.00518,1.56348,1.63592,-0.07953,-0.05926,0.00826,4.37878,4.51437
1.8354,1.21031,-0.30532,1.21031,-0.30532,1.20660,-0.37565,1.81656,2.67534,0.60996,3.05099,0.60996,3.05099,0.00000,0.00000,0,0.00026,-0.05711,-0.06964,-0.00042,2.50015,2.38720,0.06142,0.06580,-0.07540,3.05173,2.95613,0.12503,0.13731,-0.24365,2.80345,2.86330,-0.05591,-0.04108,0.00277,3.36824,3.49415,0.13314,0.12676,0.00085,1.61509,1.52884,-0.07624,-0.05942,-0.00461,4.19765,4.28036
1.9362,1.23863,-0.21490,1.23863,-0.21490,1.23447,-0.25218,1.77978,2.68405,0.54531,2.93623,0.54531,2.93623,0.00000,0.00000,0,0.00028,-0.05099,-0.06906,0.01298,2.04349,1.93121,0.05883,0.06291,-0.02499,3.16569,3.14241,0.12177,0.13119,-0.00554,3.37387,3.46392,-0.05936,-0.04121,-0.00236,3.63463,3.63177,0.13045,0.12675,-0.00524,1.81868,1.83561,-0.07025,-0.05940,0.00127,3.74956,3.88620
2.0382,1.23517,-0.19177,1.23517,-0.19177,1.23561,-0.20612,1.74272,2.69067,0.50711,2.89679,0.50711,2.89679,0.00000,0.00000,0,0.00109,-0.04857,-0.06881,-0.00469,1.92002,1.92418,0.05720,0.05933,-0.01158,3.08413,2.99923,0.11993,0.13075,0.00260,3.46834,3.39360,-0.06024,-0.04126,0.00351,3.70742,3.74613,0.12995,0.12676,0.00211,1.84322,1.94141,-0.06778,-0.05938,0.01038,3.72864,3.67285
2.1388,1.23013,-0.18057,1.23013,-0.18057,1.23163,-0.18621,1.70573,2.69646,0.47409,2.88266,0.47409,2.88266,0.00000,0.00000,0,0.00029,-0.04732,-0.06865,-0.00442,1.85573,1.82507,0.05572,0.05771,-0.00443,3.07570,3.06742,0.11841,0.13031,-0.00704,3.54608,3.50196,-0.06018,-0.04131,-0.00365,3.70628,3.73720,0.13027,0.12676,0.00491,1.78193,1.68591,-0.06638,-0.05939,0.00533,3.64893,3.64478
2.2391,1.23139,-0.16993,1.23139,-0.16993,1.23105,-0.17512,1.66880,2.70184,0.43775,2.87696,0.43775,2.87696,0.00000,0.00000,0,0.00027,-0.04634,-0.06849,0.00326,1.79230,1.78608,0.05405,0.05700,-0.00002,3.16771,3.04435,0.11676,0.12988,-0.01129,3.63066,3.58174,-0.05972,-0.04134,-0.00758,3.66759,3.65233,0.13100,0.12676,0.00289,1.71264,1.88813,-0.06522,-0.05941,-0.00066,3.57006,3.84433
2.3420,1.23823,-0.16077,1.23823,-0.16077,1.23547,-0.16553,1.63180,2.70692,0.39633,2.87245,0.39633,2.87245,0.00000,0.00000,0,0.00172,-0.04532,-0.06835,0.00968,1.69621,1.58954,0.05214,0.05601,-0.00751,3.20005,3.34685,0.11489,0.12929,-0.00569,3.71358,3.74462,-0.05910,-0.04135,-0.00487,3.69366,3.74886,0.13191,0.12674,-0.00593,1.65109,1.66109,-0.06397,-0.05939,0.00025,3.53273,3.39987
2.4423,1.23662,-0.14915,1.23662,-0.14915,1.23670,-0.15459,1.59471,2.71169,0.35801,2.86629,0.35801,2.86629,0.00000,0.00000,0,0.00046,-0.04429,-0.06817,0.00091,1.57176,1.49963,0.05038,0.05500,-0.00262,3.28244,3.29375,0.11315,0.12815,-0.01352,3.76868,3.65575,-0.05861,-0.04135,0.00010,3.71174,3.77727,0.13267,0.12675,-0.00164,1.60142,1.59749,-0.06274,-0.05941,-0.00414,3.42009,3.41779
2.5432,1.23211,-0.13344,1.23211,-0.13344,1.23351,-0.13993,1.55766,2.71607,0.32415,2.85600,0.32415,2.85600,0.00000,0.00000,0,0.00026,-0.04318,-0.06795,0.00186,1.48650,1.50904,0.04884,0.05380,-0.00960,3.26126,3.48850,0.11160,0.12703,-0.01620,3.84038,3.73565,-0.05838,-0.04137,0.00088,3.72714,3.61356,0.13316,0.12674,-0.00692,1.54543,1.58862,-0.06147,-0.05939,-0.00107,3.36781,3.43058
2.6450,1.23063,-0.11569,1.23063,-0.11569,1.23168,-0.12490,1.52069,2.72001,0.28901,2.84491,0.28901,2.84491,0.00000,0.00000,0,0.00028,-0.04201,-0.06777,0.00123,1.38322,1.32121,0.04724,0.05258,-0.01325,3.28947,3.27842,0.10999,0.12520,-0.02111,3.81687,3.68396,-0.05816,-0.04140,-0.00332,3.74101,3.96797,0.13365,0.12675,-0.00050,1.52651,1.55069,-0.06014,-0.05936,0.00440,3.32509,3.38192
2.7465,1.23017,-0.07650,1.23017,-0.07650,1.23036,-0.09520,1.48377,2.72328,0.25341,2.81848,0.25341,2.81848,0.00000,0.00000,0,0.00030,-0.04018,-0.06750,-0.00029,1.23439,1.05054,0.04569,0.04643,-0.19016,2.48807,2.43792,0.10831,0.12275,-0.03426,3.75067,3.75077,-0.05855,-0.04144,-0.00683,3.76121,3.75944,0.13357,0.12676,-0.00183,1.52408,1.42477,-0.05822,-0.05935,0.00791,3.21904,3.59080
2.8469,1.23285,0.01262,1.23285,0.01262,1.23253,-0.01926,1.44680,2.72465,0.21427,2.74392,0.21427,2.74392,0.00000,0.00000,32,0.00030,-0.03627,-0.06688,0.00686,0.93959,0.95939,0.04415,0.03732,-0.03179,2.47519,2.47190,0.10630,0.12027,-0.01753,3.80958,3.81299,-0.06085,-0.04156,0.00075,4.00290,3.95330,0.13175,0.12677,0.00938,1.67228,1.71909,-0.05440,-0.05933,0.00233,2.93550,2.95889
2.9472,1.23331,0.03653,1.23331,0.03653,1.23502,0.02169,1.40975,2.72452,0.17473,2.70284,0.17473,2.70284,0.00000,0.00000,0,0.00028,-0.03375,-0.06621,0.00884,0.79474,0.76172,0.04246,0.03600,-0.01039,2.57201,2.50687,0.10439,0.11805,-0.01257,3.82081,3.63947,-0.06177,-0.04181,-0.00432,4.03052,4.17537,0.13122,0.12675,-0.00100,1.62817,1.39154,-0.05183,-0.05929,-0.00365,2.77547,2.71071
3.0503,1.23490,0.06319,1.23490,0.06319,1.23460,0.04941,1.37272,2.72338,0.13812,2.67397,0.13812,2.67397,0.00000,0.00000,0,0.00033,-0.03181,-0.06569,0.00955,0.65066,0.57512,0.04087,0.03521,-0.01119,2.58504,2.56014,0.10265,0.11451,-0.05820,3.60779,3.58516,-0.06224,-0.04219,-0.00774,4.08772,3.91755,0.13107,0.12674,-0.00273,1.64593,1.64916,-0.04980,-0.05924,0.00068,2.66431,2.60386
3.1510,1.23614,0.11551,1.23614,0.11551,1.23549,0.09372,1.33568,2.72115,0.10019,2.62743,0.10019,2.62743,0.00000,0.00000,0,0.00028,-0.02910,-0.06517,0.00300,0.43265,0.52893,0.03928,0.03467,0.00006,2.69504,2.75848,0.10079,0.10796,-0.04148,3.37652,3.38348,-0.06341,-0.04284,-0.01037,4.14872,4.15373,0.13029,0.12676,0.00313,1.72453,1.63010,-0.04706,-0.05921,-0.00118,2.41917,2.41430
3.2540,1.23567,0.13455,1.23567,0.13455,1.23592,0.12307,1.29859,2.71777,0.06267,2.59470,0.06267,2.59470,0.00000,0.00000,0,0.00032,-0.02697,-0.06433,0.00062,0.31612,0.14408,0.03766,0.03389,-0.01066,2.71175,2.67863,0.09900,0.10477,-0.03301,3.30884,3.31367,-0.06403,-0.04410,-0.01578,4.10969,3.98095,0.13001,0.12676,0.00374,1.69799,1.69476,-0.04485,-0.05917,0.00022,2.30497,2.21923
3.3552,1.23100,0.18831,1.23100,0.18831,1.23248,0.16067,1.26156,2.71349,0.02908,2.55283,0.02908,2.55283,0.00000,0.00000,0,0.00029,-0.02454,-0.06357,0.01349,0.17955,0.19751,0.03626,0.03317,-0.00729,2.72753,2.69886,0.09735,0.09749,-0.07717,2.85491,2.92909,-0.06509,-0.04554,-0.02200,4.12295,4.16285,0.12929,0.12675,-0.00035,1.74628,1.68785,-0.04241,-0.05915,0.00291,2.12424,2.09327
3.4564,1.23170,0.21179,1.23170,0.21179,1.23257,0.20045,1.22457,2.70786,-0.00800,2.50741,-0.00800,2.50741,0.00000,0.00000,0,0.00026,-0.02189,-0.06189,0.02169,0.03318,0.04551,0.03471,0.03271,-0.00351,2.81455,2.89335,0.09553,0.09396,-0.02621,2.91373,3.04304,-0.06623,-0.04735,-0.01487,4.11403,4.00039,0.12853,0.12675,-0.00304,1.79498,1.78556,-0.03973,-0.05910,-0.00384,1.93103,1.89113
3.5572,1.22334,0.21650,1.22334,0.21650,1.22630,0.21306,1.18770,2.70159,-0.03860,2.48852,-0.03860,2.48852,0.00000,0.00000,0,0.00031,-0.02049,-0.06057,0.01266,-0.02280,-0.05057,0.03336,0.03233,0.00088,2.90993,2.86516,0.09408,0.09288,-0.01626,2.96715,3.15431,-0.06641,-0.04864,-0.01491,4.09845,4.17839,0.12860,0.12676,0.00032,1.75341,1.62909,-0.03823,-0.05907,-0.00466,1.79170,1.85884
3.6579,1.22363,0.22596,1.22363,0.22596,1.22333,0.22189,1.15099,2.69503,-0.07235,2.47314,-0.07235,2.47314,0.00000,0.00000,0,0.00029,-0.01917,-0.05904,0.00676,-0.08675,-0.06527,0.03185,0.03180,-0.01834,2.91818,2.77406,0.09251,0.09218,-0.00164,3.04438,3.04309,-0.06639,-0.04953,-0.01850,4.04356,4.05915,0.12889,0.12675,-0.00133,1.75076,1.61352,-0.03677,-0.05906,-0.00564,1.69040,1.67212
3.7600,1.21949,0.23228,1.21949,0.23228,1.22213,0.22927,1.11429,2.68824,-0.10784,2.45897,-0.10784,2.45897,0.00000,0.00000,0,0.00028,-0.01786,-0.05535,0.05661,0.09349,0.13617,0.03025,0.03130,-0.00807,2.98798,3.06386,0.09087,0.09140,-0.01085,3.08492,3.07939,-0.06628,-0.05045,-0.00429,4.04895,4.10612,0.12928,0.12675,-0.00589,1.70162,1.65797,-0.03532,-0.05900,0.00721,1.57553,1.48006
3.8606,1.22036,0.23913,1.22036,0.23913,1.22056,0.23606,1.07766,2.68125,-0.14291,2.44519,-0.14291,2.44519,0.00000,0.00000,0,0.00031,-0.01657,-0.05106,0.01897,0.13485,0.28765,0.02867,0.03072,-0.01580,3.03779,3.08364,0.08924,0.09080,-0.00755,3.13970,2.98710,-0.06617,-0.05143,-0.00451,4.00534,4.03595,0.12966,0.12675,-0.00322,1.65687,1.75234,-0.03389,-0.05901,-0.00622,1.40049,1.37887
3.9638,1.21895,0.24259,1.21895,0.24259,1.22072,0.24084,1.04102,2.67407,-0.17969,2.43323,-0.17969,2.43323,0.00000,0.00000,0,0.00027,-0.01533,-0.04741,0.05664,0.32768,0.21585,0.02701,0.03019,-0.01049,3.14221,3.05272,0.08754,0.09010,-0.00845,3.21668,3.38946,-0.06595,-0.05244,-0.01352,3.93904,3.97650,0.13016,0.12676,0.00222,1.63542,1.58179,-0.03248,-0.05896,0.00565,1.29721,1.28968
4.0668,1.19672,0.26247,1.19672,0.26247,1.20590,0.25380,1.00462,2.66665,-0.20127,2.41285,-0.20127,2.41285,0.00000,0.00000,0,0.00027,-0.01405,-0.04099,0.01187,0.44387,0.46796,0.02609,0.02967,-0.00766,3.14886,3.25222,0.08650,0.08960,-0.00812,3.23572,3.25423,-0.06636,-0.05421,-0.01743,3.87910,3.76653,0.12994,0.12675,-0.00430,1.66122,1.66523,-0.03115,-0.05892,0.00676,1.16907,1.09756
4.1682,1.15797,0.25095,1.15797,0.25095,1.17713,0.25671,0.96891,2.65889,-0.20822,2.40218,-0.20822,2.40218,0.00000,0.00000,0,0.00030,-0.01346,-0.03993,0.00886,0.39325,0.52090,0.02581,0.02935,-0.00441,3.15826,3.16656,0.08615,0.08922,-0.00075,3.28216,3.26347,-0.06666,-0.06368,-0.13226,2.99475,2.98645,0.12972,0.12675,-0.00009,1.68355,1.73883,-0.03057,-0.05889,0.00982,1.11303,1.02087
4.2694,1.11135,0.22495,1.11135,0.22495,1.12826,0.23204,0.93452,2.65165,-0.19374,2.41961,-0.19374,2.41961,0.00000,0.00000,0,0.00032,-0.01448,-0.03972,0.00543,0.47138,0.48925,0.02641,0.02921,0.00250,3.10138,3.29837,0.08687,0.08903,0.00547,3.21061,3.24041,-0.06623,-0.07094,-0.02781,2.79073,2.81837,0.13000,0.12677,0.00973,1.66244,1.68250,-0.03160,-0.05889,0.00259,1.14134,1.12908
4.3766,1.10777,0.22246,1.10777,0.22246,1.11172,0.22365,0.90103,2.64487,-0.21069,2.42122,-0.21069,2.42122,0.00000,0.00000,0,0.00110,-0.01421,-0.03966,0.00220,0.37701,0.41965,0.02562,0.02901,-0.01039,3.14991,3.34273,0.08611,0.08881,0.00737,3.26821,3.22229,-0.06584,-0.07222,-0.00674,2.76340,2.84047,0.13051,0.12676,0.00250,1.59252,1.58322,-0.03122,-0.05886,0.00769,1.03971,1.07394
4.4778,1.10323,0.22147,1.10323,0.22147,1.10526,0.22189,0.86780,2.63820,-0.23746,2.41631,-0.23746,2.41631,0.00000,0.00000,0,0.00100,-0.01346,-0.03921,0.00874,0.32710,0.33425,0.02439,0.02867,-0.00944,3.23359,3.24712,0.08489,0.08855,0.00117,3.31018,3.28698,-0.06552,-0.07267,-0.00552,2.69841,2.65653,0.13101,0.12676,0.00216,1.55222,1.45024,-0.03034,-0.05886,0.00227,0.91356,0.85318
4.5786,1.09768,0.22473,1.09768,0.22473,1.10057,0.22291,0.83473,2.63154,-0.26585,2.40863,-0.26585,2.40863,0.00000,0.00000,0,0.00040,-0.01257,-0.03873,0.00489,0.23479,0.20062,0.02310,0.02811,-0.00650,3.26243,3.33424,0.08358,0.08825,0.00177,3.39005,3.34820,-0.06528,-0.07289,-0.00401,2.67477,2.69027,0.13146,0.12674,-0.00713,1.50912,1.52406,-0.02932,-0.05882,-0.00021,0.81858,0.83759
4.6802,1.09601,0.23121,1.09601,0.23121,1.09665,0.22807,0.80179,2.62477,-0.29486,2.39670,-0.29486,2.39670,0.00000,0.00000,0,0.00028,-0.01149,-0.03836,0.00653,0.14462,0.15455,0.02180,0.02740,-0.01162,3.30700,3.35597,0.08223,0.08785,-0.00026,3.46065,3.32686,-0.06521,-0.07300,-0.00261,2.62912,2.65629,0.13175,0.12676,0.00229,1.52729,1.49075,-0.02811,-0.05880,-0.00205,0.64543,0.66622
4.7855,1.09677,0.24805,1.09677,0.24805,1.09631,0.24083,0.76890,2.61771,-0.32741,2.37689,-0.32741,2.37689,0.00000,0.00000,0,0.00022,-0.01000,-0.03787,0.00972,0.06495,0.13612,0.02036,0.02578,-0.03483,3.22532,3.39912,0.08070,0.08739,0.00033,3.50609,3.41240,-0.06539,-0.07310,-0.00103,2.66691,2.66721,0.13184,0.12674,-0.00857,1.46737,1.44323,-0.02652,-0.05877,-0.00544,0.52250,0.64112
4.8876,1.09087,0.27739,1.09087,0.27739,1.09396,0.26423,0.73603,2.61010,-0.35793,2.34587,-0.35793,2.34587,0.00000,0.00000,0,0.00046,-0.00809,-0.03705,0.01628,-0.06081,-0.06321,0.01907,0.02216,-0.03192,3.10416,3.03933,0.07921,0.08685,-0.00103,3.58714,3.55540,-0.06607,-0.07322,-0.00865,2.63012,2.55651,0.13145,0.12675,-0.00123,1.50467,1.57866,-0.02456,-0.05871,-0.00175,0.34547,0.40168
4.9909,1.08996,0.29280,1.08996,0.29280,1.09019,0.28509,0.70331,2.60178,-0.38688,2.31669,-0.38688,2.31669,0.00000,0.00000,0,0.00032,-0.00629,-0.03624,0.00785,-0.19398,-0.19342,0.01784,0.02011,-0.00889,3.07113,2.95326,0.07780,0.08630,-0.00710,3.62406,3.49724,-0.06670,-0.07338,-0.01156,2.66530,2.57753,0.13109,0.12676,0.00320,1.52360,1.59137,-0.02271,-0.05863,-0.00119,0.18027,0.28528
5.0939,1.08835,0.31513,1.08835,0.31513,1.08929,0.30460,0.67062,2.59290,-0.41868,2.28830,-0.41868,2.28830,0.00000,0.00000,0,0.00100,-0.00446,-0.03550,0.01527,-0.28235,-0.10477,0.01647,0.01771,-0.03103,3.01190,3.03956,0.07627,0.08554,-0.00543,3.71016,3.65487,-0.06724,-0.07349,0.00034,2.68316,2.53205,0.13083,0.12674,-0.00775,1.50548,1.44132,-0.02082,-0.05857,-0.00984,-0.02509,-0.05623
5.1961,1.08484,0.36709,1.08484,0.36709,1.08527,0.34140,0.63802,2.58320,-0.44725,2.24180,-0.44725,2.24180,0.00000,0.00000,0,0.00031,-0.00194,-0.03433,0.01241,-0.45519,-0.28664,0.01533,0.00889,-0.08640,2.36300,2.48933,0.07482,0.08473,0.00109,3.80269,3.78250,-0.06859,-0.07366,-0.00768,2.74483,2.68407,0.12980,0.12678,0.01002,1.61822,1.56980,-0.01833,-0.05844,0.00862,-0.19244,-0.13624
5.2965,1.08079,0.41382,1.08079,0.41382,1.08125,0.39617,0.60554,2.57188,-0.47571,2.17570,-0.47571,2.17570,0.00000,0.00000,0,0.00027,0.00139,-0.03284,0.02061,-0.62447,-0.66416,0.01426,0.00616,-0.00600,2.46558,2.17776,0.07330,0.08358,-0.01614,3.78220,3.67745,-0.07075,-0.07408,-0.02095,2.85107,2.86495,0.12803,0.12675,-0.00665,1.70264,1.76696,-0.01510,-0.05832,-0.00364,-0.50417,-0.51832
5.3973,1.07617,0.43402,1.07617,0.43402,1.07873,0.42341,0.57312,2.55946,-0.50561,2.13605,-0.50561,2.13605,0.00000,0.00000,0,0.00033,0.00365,-0.03199,0.00875,-0.75979,-0.66672,0.01303,0.00580,-0.00613,2.54288,2.54518,0.07181,0.08184,-0.01978,3.76434,3.83375,-0.07179,-0.07453,-0.00224,2.87610,2.93588,0.12729,0.12675,-0.00224,1.74680,1.75328,-0.01283,-0.05815,0.00422,-0.68238,-0.61604
5.5019,1.06911,0.46177,1.06911,0.46177,1.07363,0.44793,0.54083,2.54635,-0.53280,2.09842,-0.53280,2.09842,0.00000,0.00000,0,0.00165,0.00576,-0.03139,0.00556,-0.91765,-0.94259,0.01192,0.00544,-0.00839,2.55649,2.37764,0.07045,0.07840,-0.04784,3.55979,3.63433,-0.07281,-0.07497,-0.01352,2.90041,2.85006,0.12656,0.12674,-0.00526,1.76012,1.67100,-0.01071,-0.05796,-0.00148,-0.92505,-0.86806
