t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
16.8665,-0.08129,-0.06437,-0.08129,-0.06437,-0.08085,-0.06321,-2.00461,1.59208,-1.92376,1.65529,-1.92376,1.65529,0.00000,0.00000,0,0.00028,-0.14529,-0.14314,0.00309,1.65934,1.49729,-0.24862,-0.25054,-0.00340,-0.01897,-0.03664,-0.19196,-0.19170,0.00282,2.33472,2.30027,-0.26115,-0.26362,-0.00320,1.21411,1.12021,-0.05178,-0.05406,0.01262,1.36280,1.38597,-0.15571,-0.14593,-0.00953,2.52661,2.66066
16.9675,-0.08425,-0.06485,-0.08425,-0.06485,-0.08340,-0.06471,-2.00214,1.59401,-1.91874,1.65872,-1.91874,1.65872,0.00000,0.00000,0,0.00028,-0.14554,-0.14330,0.00331,1.67489,1.71411,-0.24840,-0.25034,0.00367,-0.01979,-0.06736,-0.19171,-0.19174,-0.00705,2.25356,2.29369,-0.26111,-0.26355,-0.00499,1.15782,1.01829,-0.05178,-0.05406,0.00314,1.31135,1.35883,-0.15597,-0.14597,0.00049,2.66911,2.61349
17.0696,-0.08794,-0.06630,-0.08794,-0.06630,-0.08640,-0.06563,-1.99959,1.59597,-1.91319,1.66160,-1.91319,1.66160,0.00000,0.00000,0,0.00036,-0.14577,-0.14345,0.00628,1.73085,1.72770,-0.24815,-0.25021,0.00559,-0.05968,-0.03101,-0.19145,-0.19173,0.00043,2.26490,2.22172,-0.26110,-0.26348,0.00804,1.17439,1.18257,-0.05181,-0.05406,-0.00436,1.29527,1.31773,-0.15622,-0.14603,-0.00153,2.79786,2.87779
17.1706,-0.08549,-0.06338,-0.08549,-0.06338,-0.08558,-0.06432,-1.99700,1.59792,-1.91142,1.66223,-1.91142,1.66223,0.00000,0.00000,0,0.00030,-0.14583,-0.14362,0.00001,1.73725,1.71706,-0.24807,-0.25009,-0.00013,-0.07665,-0.00677,-0.19137,-0.19174,0.00568,2.27553,2.28599,-0.26111,-0.26345,0.00156,1.14668,1.08094,-0.05183,-0.05405,-0.00502,1.26888,1.22782,-0.15629,-0.14610,0.00208,2.92256,2.92981
17.2712,-0.08333,-0.06405,-0.08333,-0.06405,-0.08437,-0.06424,-1.99446,1.59984,-1.91009,1.66408,-1.91009,1.66408,0.00000,0.00000,0,0.00028,-0.14594,-0.14374,0.00466,1.77857,1.80235,-0.24802,-0.24998,-0.00048,-0.10818,-0.11745,-0.19130,-0.19174,0.00331,2.25201,2.22635,-0.26106,-0.26340,-0.00131,1.10323,1.16121,-0.05179,-0.05400,0.01210,1.29371,1.31698,-0.15639,-0.14618,0.00004,3.04635,3.10277
17.3724,-0.09005,-0.06627,-0.09005,-0.06627,-0.08760,-0.06539,-1.99188,1.60178,-1.90428,1.66718,-1.90428,1.66718,0.00000,0.00000,0,0.00027,-0.14618,-0.14388,0.00729,1.81024,1.80680,-0.24776,-0.24987,-0.00473,-0.16082,-0.13604,-0.19102,-0.19176,-0.00481,2.22451,2.25115,-0.26104,-0.26334,-0.00847,1.02532,1.23085,-0.05183,-0.05402,-0.00725,1.19316,1.26772,-0.15666,-0.14626,-0.00231,3.20014,3.21287
17.4748,-0.09196,-0.07240,-0.09196,-0.07240,-0.09074,-0.06979,-1.98920,1.60381,-1.89846,1.67360,-1.89846,1.67360,0.00000,0.00000,0,0.00033,-0.14657,-0.14407,-0.00396,1.85404,1.85363,-0.24752,-0.24974,-0.00184,-0.14941,-0.08745,-0.19073,-0.19174,0.00211,2.19111,2.22578,-0.26090,-0.26323,-0.00015,1.03737,1.01143,-0.05173,-0.05402,-0.00312,1.17788,1.17758,-0.15705,-0.14634,-0.00003,3.34481,3.28592
17.5753,-0.09783,-0.07562,-0.09783,-0.07562,-0.09632,-0.07409,-1.98637,1.60598,-1.89006,1.68007,-1.89006,1.68007,0.00000,0.00000,0,0.00027,-0.14701,-0.14427,-0.01019,1.87584,1.93077,-0.24716,-0.24955,0.00221,-0.17716,-0.16909,-0.19032,-0.19173,-0.00307,2.13402,2.24525,-0.26079,-0.26313,-0.00196,1.02157,0.95813,-0.05170,-0.05398,0.00916,1.17244,1.16918,-0.15751,-0.14645,-0.00521,3.52638,3.64910
17.6763,-0.09550,-0.07607,-0.09550,-0.07607,-0.09526,-0.07580,-1.98350,1.60825,-1.88824,1.68405,-1.88824,1.68405,0.00000,0.00000,0,0.00028,-0.14721,-0.14441,0.00125,1.93038,2.03435,-0.24709,-0.24939,0.00415,-0.22393,-0.23442,-0.19022,-0.19173,0.00537,2.15104,2.03207,-0.26067,-0.26303,-0.00598,0.96949,1.01906,-0.05159,-0.05400,-0.00108,1.12284,1.04659,-0.15771,-0.14657,0.00332,3.65260,3.65689
17.7775,-0.09807,-0.07926,-0.09807,-0.07926,-0.09748,-0.07815,-1.98061,1.61056,-1.88312,1.68871,-1.88312,1.68871,0.00000,0.00000,0,0.00095,-0.14751,-0.14455,0.00399,1.94496,1.93373,-0.24687,-0.24929,0.00439,-0.24983,-0.21560,-0.18997,-0.19171,0.00256,2.10887,2.10047,-0.26058,-0.26293,-0.00114,0.97292,1.00137,-0.05155,-0.05396,0.00572,1.10697,1.13901,-0.15802,-0.14673,-0.00322,3.75619,3.85209
17.8774,-0.09812,-0.08177,-0.09812,-0.08177,-0.09824,-0.08052,-1.97765,1.61295,-1.87941,1.69346,-1.87941,1.69346,0.00000,0.00000,0,0.00029,-0.14778,-0.14476,-0.00357,2.00870,1.88991,-0.24672,-0.24912,0.00003,-0.29074,-0.37911,-0.18978,-0.19170,0.00674,2.09619,2.19858,-0.26045,-0.26284,0.00075,0.93267,0.85469,-0.05146,-0.05396,-0.00585,1.03561,0.99378,-0.15829,-0.14690,-0.00623,3.92715,4.01105
17.9783,-0.10056,-0.08032,-0.10056,-0.08032,-0.09944,-0.08094,-1.97469,1.61539,-1.87526,1.69632,-1.87526,1.69632,0.00000,0.00000,0,0.00029,-0.14798,-0.14496,-0.00328,2.03533,2.05313,-0.24654,-0.24901,-0.00187,-0.30443,-0.25134,-0.18958,-0.19171,0.00020,2.03333,2.03933,-0.26042,-0.26281,-0.00150,0.88123,1.03484,-0.05146,-0.05393,0.00418,1.02276,0.91133,-0.15851,-0.14710,-0.00661,4.05975,4.03553
18.0800,-0.09901,-0.08065,-0.09901,-0.08065,-0.10018,-0.08065,-1.97169,1.61780,-1.87150,1.69845,-1.87150,1.69845,0.00000,0.00000,0,0.00060,-0.14815,-0.14511,-0.00196,2.06307,2.04127,-0.24637,-0.24883,0.00456,-0.35238,-0.37229,-0.18940,-0.19169,0.00537,1.98976,1.89961,-0.26041,-0.26273,-0.00800,0.85125,0.82948,-0.05147,-0.05392,0.00200,1.02382,1.08535,-0.15869,-0.14739,-0.00404,4.20596,4.27836
18.1825,-0.10009,-0.08138,-0.10009,-0.08138,-0.09845,-0.08124,-1.96873,1.62024,-1.87028,1.70148,-1.87028,1.70148,0.00000,0.00000,0,0.00142,-0.14830,-0.14524,0.00148,2.10445,2.00744,-0.24633,-0.24867,-0.00805,-0.38421,-0.32878,-0.18934,-0.19168,0.00005,1.95755,1.81672,-0.26030,-0.26256,0.01043,0.86741,0.80778,-0.05139,-0.05390,0.00389,0.97032,0.88923,-0.15883,-0.14782,-0.00746,4.31505,4.22587
18.2867,-0.10261,-0.08444,-0.10261,-0.08444,-0.10125,-0.08287,-1.96573,1.62269,-1.86449,1.70557,-1.86449,1.70557,0.00000,0.00000,0,0.00193,-0.14859,-0.14544,0.00459,2.18542,2.15003,-0.24608,-0.24849,0.01080,-0.36961,-0.38901,-0.18906,-0.19169,-0.00906,1.89769,1.86831,-0.26025,-0.26246,0.00880,0.83030,0.80981,-0.05138,-0.05389,-0.00451,0.92060,1.01073,-0.15914,-0.14846,-0.00024,4.43668,4.50405
18.3865,-0.10923,-0.08824,-0.10923,-0.08824,-0.10640,-0.08661,-1.96260,1.62525,-1.85620,1.71186,-1.85620,1.71186,0.00000,0.00000,0,0.00026,-0.14902,-0.14573,-0.00879,2.20029,2.20270,-0.24572,-0.24827,0.00759,-0.42680,-0.42031,-0.18865,-0.19163,0.00542,1.87960,1.85082,-0.26016,-0.26237,-0.00132,0.78330,0.78719,-0.05135,-0.05387,0.00254,0.88985,0.80162,-0.15959,-0.14925,-0.00794,4.52013,4.47821
18.4877,-0.10732,-0.09098,-0.10732,-0.09098,-0.10754,-0.08937,-1.95938,1.62789,-1.85185,1.71726,-1.85185,1.71726,0.00000,0.00000,0,0.00029,-0.14933,-0.14601,0.00596,2.26519,2.32982,-0.24554,-0.24811,0.00553,-0.47794,-0.40137,-0.18843,-0.19161,0.00928,1.82181,1.63013,-0.26002,-0.26223,0.00329,0.77943,0.73006,-0.05126,-0.05385,-0.00159,0.85056,0.76835,-0.15991,-0.15018,-0.00992,4.58576,4.65123
18.5897,-0.10823,-0.09696,-0.10823,-0.09696,-0.10760,-0.09388,-1.95616,1.63064,-1.84857,1.72451,-1.84857,1.72451,0.00000,0.00000,0,0.00035,-0.14970,-0.14639,-0.00486,2.30106,2.26780,-0.24542,-0.24785,0.00670,-0.48368,-0.54376,-0.18826,-0.19158,0.00277,1.73998,1.69335,-0.25979,-0.26209,-0.00195,0.74211,0.58116,-0.05107,-0.05382,0.00429,0.81261,0.81784,-0.16027,-0.15112,0.00194,4.68323,4.51624
18.6906,-0.10773,-0.10026,-0.10773,-0.10026,-0.10783,-0.09818,-1.95293,1.63353,-1.84510,1.73171,-1.84510,1.73171,0.00000,0.00000,0,0.00028,-0.15007,-0.14682,-0.00068,2.31439,2.32602,-0.24529,-0.24769,-0.00507,-0.52930,-0.65494,-0.18807,-0.19160,-0.00597,1.68101,1.82491,-0.25956,-0.26196,-0.00039,0.70679,0.67239,-0.05088,-0.05380,-0.00094,0.79361,0.75148,-0.16063,-0.15194,-0.00369,4.75981,4.64538
18.7927,-0.10037,-0.10461,-0.10037,-0.10461,-0.10385,-0.10230,-1.94974,1.63655,-1.84589,1.73885,-1.84589,1.73885,0.00000,0.00000,0,0.00039,-0.15035,-0.14725,-0.00638,2.32440,2.37986,-0.24536,-0.24746,-0.00368,-0.54147,-0.41387,-0.18808,-0.19156,0.00190,1.68575,1.78657,-0.25925,-0.26177,0.00168,0.65431,0.52037,-0.05059,-0.05375,0.00614,0.72153,0.79180,-0.16088,-0.15264,-0.00096,4.82181,4.78041
18.8947,-0.09820,-0.10933,-0.09820,-0.10933,-0.10032,-0.10676,-1.94668,1.63969,-1.84637,1.74645,-1.84637,1.74645,0.00000,0.00000,0,0.00032,-0.15066,-0.14756,-0.00492,2.39309,2.34059,-0.24541,-0.24721,-0.00012,-0.53183,-0.50193,-0.18807,-0.19159,-0.01511,1.57824,1.71123,-0.25893,-0.26152,-0.00890,0.62232,0.73247,-0.05029,-0.05372,0.00055,0.67500,0.62223,-0.16115,-0.15355,-0.01332,4.87696,5.04598
18.9966,-0.09350,-0.11080,-0.09350,-0.11080,-0.09693,-0.10973,-1.94371,1.64295,-1.84678,1.75268,-1.84678,1.75268,0.00000,0.00000,0,0.00032,-0.15091,-0.14781,0.00011,2.41368,2.35625,-0.24546,-0.24712,-0.00085,-0.56247,-0.57147,-0.18806,-0.19153,-0.00164,1.57367,1.54865,-0.25866,-0.26111,0.00424,0.61978,0.61856,-0.05004,-0.05367,-0.00706,0.60901,0.55970,-0.16138,-0.15433,-0.00771,4.95690,5.05494
19.0970,-0.09302,-0.11555,-0.09302,-0.11555,-0.09361,-0.11332,-1.94087,1.64630,-1.84727,1.75962,-1.84727,1.75962,0.00000,0.00000,0,0.00033,-0.15119,-0.14801,-0.00892,2.45034,2.38502,-0.24551,-0.24700,0.00322,-0.55601,-0.51473,-0.18806,-0.19150,0.00296,1.53385,1.53745,-0.25837,-0.26087,0.00263,0.60951,0.40925,-0.04976,-0.05357,0.00555,0.57639,0.48960,-0.16163,-0.15516,-0.01097,4.96863,5.02966
19.1976,-0.09267,-0.11582,-0.09267,-0.11582,-0.09266,-0.11517,-1.93809,1.64975,-1.84542,1.76491,-1.84542,1.76491,0.00000,0.00000,0,0.00027,-0.15145,-0.14818,0.00047,2.52607,2.62616,-0.24545,-0.24687,-0.00593,-0.59323,-0.62252,-0.18795,-0.19147,-0.00013,1.48794,1.41589,-0.25819,-0.26059,0.00376,0.54948,0.61933,-0.04961,-0.05351,0.00265,0.48772,0.54929,-0.16187,-0.15608,-0.00325,5.01627,5.04456
19.2994,-0.09192,-0.11814,-0.09192,-0.11814,-0.09214,-0.11766,-1.93532,1.65325,-1.84318,1.77092,-1.84318,1.77092,0.00000,0.00000,0,0.00032,-0.15174,-0.14838,-0.00502,2.54895,2.42607,-0.24537,-0.24671,-0.00025,-0.57049,-0.65650,-0.18783,-0.19143,0.00544,1.44492,1.43830,-0.25799,-0.26031,0.00401,0.53820,0.52274,-0.04944,-0.05340,0.00888,0.44483,0.24116,-0.16216,-0.15707,-0.01923,5.01258,4.82734
19.4002,-0.09020,-0.11571,-0.09020,-0.11571,-0.09125,-0.11628,-1.93256,1.65676,-1.84131,1.77304,-1.84131,1.77304,0.00000,0.00000,0,0.00030,-0.15187,-0.14854,-0.00157,2.57716,2.59622,-0.24529,-0.24655,-0.00091,-0.59865,-0.66018,-0.18773,-0.19141,0.00107,1.39275,1.52065,-0.25794,-0.25985,0.00911,0.57909,0.63026,-0.04940,-0.05335,-0.00482,0.38728,0.45763,-0.16229,-0.15790,-0.00412,5.04685,5.15249
19.5006,-0.08515,-0.11868,-0.08515,-0.11868,-0.08706,-0.11732,-1.92991,1.66025,-1.84284,1.77758,-1.84284,1.77758,0.00000,0.00000,0,0.00028,-0.15202,-0.14871,-0.00447,2.64348,2.56362,-0.24538,-0.24644,0.00553,-0.58165,-0.51925,-0.18778,-0.19140,-0.00350,1.34556,1.34128,-0.25772,-0.25953,0.01452,0.55147,0.52103,-0.04919,-0.05326,0.00634,0.38189,0.40154,-0.16242,-0.15859,-0.01444,5.01901,5.18364
19.6026,-0.08147,-0.11889,-0.08147,-0.11889,-0.08319,-0.11843,-1.92737,1.66379,-1.84418,1.78222,-1.84418,1.78222,0.00000,0.00000,0,0.00026,-0.15219,-0.14890,0.00350,2.67711,2.58074,-0.24546,-0.24641,0.00336,-0.57733,-0.64689,-0.18783,-0.19136,0.00349,1.31378,1.41917,-0.25750,-0.25923,-0.00001,0.51773,0.61208,-0.04898,-0.05321,-0.00506,0.27725,0.23611,-0.16256,-0.15915,-0.00926,5.05085,5.10590
19.7059,-0.07919,-0.12201,-0.07919,-0.12201,-0.08059,-0.12078,-1.92491,1.66738,-1.84432,1.78817,-1.84432,1.78817,0.00000,0.00000,0,0.00033,-0.15244,-0.14909,0.00213,2.71069,2.71910,-0.24550,-0.24638,-0.00891,-0.63347,-0.55712,-0.18781,-0.19133,0.00605,1.26778,1.35578,-0.25726,-0.25880,-0.00872,0.47943,0.41010,-0.04875,-0.05315,0.00155,0.20160,0.16848,-0.16278,-0.15960,-0.00965,5.08967,4.97107
19.8065,-0.07695,-0.12449,-0.07695,-0.12449,-0.07898,-0.12357,-1.92252,1.67106,-1.84354,1.79463,-1.84354,1.79463,0.00000,0.00000,0,0.00032,-0.15272,-0.14931,-0.00784,2.77160,2.61558,-0.24549,-0.24626,0.00363,-0.57956,-0.61051,-0.18775,-0.19131,0.00420,1.22206,1.36925,-0.25701,-0.25857,0.00288,0.48907,0.39724,-0.04852,-0.05308,0.00598,0.18241,0.28671,-0.16305,-0.15999,-0.00635,5.12223,5.08993
19.9068,-0.07148,-0.12367,-0.07148,-0.12367,-0.07474,-0.12518,-1.92021,1.67481,-1.84547,1.79999,-1.84547,1.79999,0.00000,0.00000,0,0.00028,-0.15291,-0.14945,0.00863,2.82707,2.84828,-0.24560,-0.24621,-0.00198,-0.59049,-0.57843,-0.18781,-0.19128,-0.00275,1.18072,1.14054,-0.25675,-0.25834,-0.00150,0.44480,0.50790,-0.04827,-0.05306,-0.00613,0.04961,0.08855,-0.16320,-0.16043,0.00213,5.15384,5.12850
20.0079,-0.06587,-0.12312,-0.06587,-0.12312,-0.06885,-0.12302,-1.91807,1.67852,-1.84922,1.80154,-1.84922,1.80154,0.00000,0.00000,0,0.00032,-0.15289,-0.14963,-0.00167,2.81715,2.84468,-0.24578,-0.24615,0.00176,-0.57766,-0.60624,-0.18798,-0.19127,-0.00343,1.15915,1.10159,-0.25661,-0.25813,-0.01028,0.42328,0.35656,-0.04811,-0.05300,0.01027,0.00859,0.04598,-0.16316,-0.16088,-0.00959,5.13337,5.27602
20.1091,-0.05929,-0.12289,-0.05929,-0.12289,-0.06245,-0.12301,-1.91612,1.68221,-1.85367,1.80522,-1.85367,1.80522,0.00000,0.00000,0,0.00027,-0.15296,-0.14978,-0.00179,2.87041,2.91824,-0.24600,-0.24617,-0.00334,-0.58616,-0.51432,-0.18817,-0.19123,0.00551,1.14742,1.13999,-0.25637,-0.25797,0.00268,0.42866,0.34707,-0.04786,-0.05298,-0.00433,-0.06773,-0.13344,-0.16319,-0.16122,0.00341,5.15779,5.22019
20.2097,-0.05551,-0.12417,-0.05551,-0.12417,-0.05684,-0.12393,-1.91436,1.68591,-1.85752,1.80984,-1.85752,1.80984,0.00000,0.00000,0,0.00027,-0.15307,-0.14989,-0.00121,2.91111,2.89239,-0.24620,-0.24616,-0.00403,-0.57124,-0.57137,-0.18832,-0.19122,0.00401,1.12915,1.05570,-0.25611,-0.25780,0.00196,0.39197,0.33085,-0.04758,-0.05293,0.00258,-0.13440,-0.16335,-0.16326,-0.16156,-0.00726,5.14443,5.19054
20.3111,-0.05292,-0.12774,-0.05292,-0.12774,-0.05477,-0.12662,-1.91269,1.68969,-1.85791,1.81631,-1.85791,1.81631,0.00000,0.00000,0,0.00031,-0.15333,-0.15005,0.00160,2.95243,2.95504,-0.24625,-0.24616,-0.00216,-0.56809,-0.51029,-0.18831,-0.19120,0.00483,1.07173,1.11433,-0.25583,-0.25755,0.00476,0.38616,0.38879,-0.04733,-0.05282,0.00039,-0.18400,-0.09557,-0.16350,-0.16191,-0.01130,5.15296,5.32435
20.4138,-0.05005,-0.13162,-0.05005,-0.13162,-0.05189,-0.12958,-1.91109,1.69353,-1.85920,1.82311,-1.85920,1.82311,0.00000,0.00000,0,0.00068,-0.15359,-0.15026,-0.00752,2.98697,2.90383,-0.24634,-0.24616,-0.00478,-0.56486,-0.49310,-0.18835,-0.19116,0.00378,1.05209,1.08943,-0.25553,-0.25731,0.00559,0.36262,0.29472,-0.04703,-0.05259,0.01014,-0.26218,-0.25525,-0.16372,-0.16230,0.00268,5.18691,5.09457
20.5156,-0.04354,-0.13238,-0.04354,-0.13238,-0.04607,-0.13187,-1.90964,1.69747,-1.86357,1.82934,-1.86357,1.82934,0.00000,0.00000,0,0.00028,-0.15376,-0.15043,-0.00033,3.05381,3.05600,-0.24657,-0.24615,-0.00009,-0.55852,-0.50746,-0.18852,-0.19117,-0.00101,1.01180,0.96177,-0.25519,-0.25716,0.00193,0.32283,0.33119,-0.04668,-0.05207,0.00765,-0.28889,-0.39421,-0.16384,-0.16274,0.00330,5.17890,5.14079
20.6164,-0.03513,-0.13047,-0.03513,-0.13047,-0.03919,-0.13162,-1.90838,1.70143,-1.86919,1.83304,-1.86919,1.83304,0.00000,0.00000,0,0.00024,-0.15380,-0.15063,-0.00164,3.07236,3.16967,-0.24685,-0.24613,0.00839,-0.49738,-0.39547,-0.18876,-0.19116,-0.00625,0.99053,0.99457,-0.25493,-0.25693,0.00309,0.29632,0.25117,-0.04640,-0.05130,0.01312,-0.34110,-0.36922,-0.16384,-0.16314,-0.00486,5.15238,4.94977
20.7181,-0.03046,-0.13160,-0.03046,-0.13160,-0.03217,-0.13069,-1.90735,1.70535,-1.87518,1.83603,-1.87518,1.83603,0.00000,0.00000,0,0.00072,-0.15380,-0.15080,-0.00529,3.08611,2.99750,-0.24714,-0.24614,0.00214,-0.49347,-0.56560,-0.18902,-0.19113,0.00192,0.99327,0.97135,-0.25469,-0.25671,-0.00692,0.26425,0.28362,-0.04613,-0.04798,0.04247,-0.04723,-0.18263,-0.16380,-0.16353,-0.00129,5.15562,5.16119
20.8204,-0.02443,-0.13264,-0.02443,-0.13264,-0.02685,-0.13184,-1.90648,1.70929,-1.87963,1.84113,-1.87963,1.84113,0.00000,0.00000,0,0.00030,-0.15393,-0.15099,-0.00414,3.12039,3.14168,-0.24737,-0.24617,-0.00636,-0.47194,-0.49982,-0.18920,-0.19111,0.00303,0.98909,1.11844,-0.25439,-0.25653,-0.00930,0.21918,0.33605,-0.04582,-0.04565,0.01268,-0.03862,0.01573,-0.16388,-0.16395,-0.00231,5.10565,5.00048
20.9213,-0.02524,-0.13233,-0.02524,-0.13233,-0.02573,-0.13221,-1.90569,1.71326,-1.87996,1.84546,-1.87996,1.84546,0.00000,0.00000,0,0.00033,-0.15410,-0.15121,0.00382,3.15711,3.13766,-0.24740,-0.24616,-0.00341,-0.47791,-0.45587,-0.18920,-0.19110,0.00266,0.94146,0.93710,-0.25420,-0.25633,0.00763,0.22185,0.15782,-0.04565,-0.04509,0.01468,-0.02492,0.02664,-0.16403,-0.16452,-0.00478,5.04845,5.28825
21.0237,-0.02387,-0.13932,-0.02387,-0.13932,-0.02417,-0.13566,-1.90496,1.71726,-1.88079,1.85292,-1.88079,1.85292,0.00000,0.00000,0,0.00030,-0.15439,-0.15146,-0.00884,3.18908,3.29689,-0.24747,-0.24614,0.00661,-0.41789,-0.33404,-0.18921,-0.19110,-0.00815,0.91502,0.88603,-0.25388,-0.25615,0.00263,0.17040,0.16310,-0.04534,-0.04481,0.00330,-0.03184,-0.03059,-0.16429,-0.16503,-0.00405,5.02402,5.02385
21.1257,-0.02538,-0.14337,-0.02538,-0.14337,-0.02498,-0.14168,-1.90421,1.72145,-1.87923,1.86313,-1.87923,1.86313,0.00000,0.00000,0,0.00029,-0.15485,-0.15173,-0.00158,3.25268,3.41528,-0.24744,-0.24617,-0.00623,-0.42159,-0.27778,-0.18910,-0.19104,-0.00214,0.90254,0.82288,-0.25349,-0.25594,0.00403,0.17346,0.08051,-0.04499,-0.04458,0.00340,-0.05185,-0.17102,-0.16472,-0.16556,-0.00416,5.04903,5.14829
21.2268,-0.02430,-0.14427,-0.02430,-0.14427,-0.02438,-0.14413,-1.90349,1.72575,-1.87911,1.86988,-1.87911,1.86988,0.00000,0.00000,0,0.00031,-0.15513,-0.15204,0.00068,3.28793,3.43848,-0.24747,-0.24616,-0.00089,-0.38351,-0.36160,-0.18906,-0.19101,0.00660,0.89006,0.83887,-0.25322,-0.25572,0.00852,0.11525,0.02125,-0.04474,-0.04437,0.01284,0.00019,-0.02248,-0.16498,-0.16612,-0.01062,4.99356,4.83426
21.3275,-0.01880,-0.14457,-0.01880,-0.14457,-0.02180,-0.14480,-1.90279,1.73008,-1.88099,1.87488,-1.88099,1.87488,0.00000,0.00000,0,0.00028,-0.15530,-0.15236,-0.00794,3.30438,3.29885,-0.24758,-0.24616,0.00044,-0.35703,-0.27168,-0.18913,-0.19102,0.00284,0.85738,0.94413,-0.25298,-0.25554,0.00748,0.07990,0.07782,-0.04450,-0.04426,0.00683,-0.02707,-0.11640,-0.16512,-0.16654,-0.00289,4.94827,4.83041
21.4290,-0.02108,-0.14659,-0.02108,-0.14659,-0.02013,-0.14660,-1.90242,1.73446,-1.88229,1.88106,-1.88229,1.88106,0.00000,0.00000,0,0.00027,-0.15554,-0.15269,-0.00840,3.31526,3.37660,-0.24766,-0.24619,-0.01069,-0.37866,-0.38357,-0.18916,-0.19099,0.00601,0.86574,0.91820,-0.25270,-0.25525,0.00625,0.06999,-0.05372,-0.04423,-0.04416,0.00149,-0.03139,-0.21670,-0.16532,-0.16690,0.00726,4.95132,4.88742
21.5310,-0.01462,-0.14674,-0.01462,-0.14674,-0.01785,-0.14674,-1.90242,1.73886,-1.88457,1.88561,-1.88457,1.88561,0.00000,0.00000,16,0.00034,-0.15568,-0.15300,-0.00694,3.34519,3.46817,-0.24779,-0.24618,0.00103,-0.31593,-0.34003,-0.18925,-0.19099,-0.00387,0.81121,0.70451,-0.25247,-0.25502,-0.00439,0.00640,-0.06040,-0.04400,-0.04405,0.00228,-0.06799,-0.05778,-0.16543,-0.16729,-0.00050,4.91200,4.81728
21.6358,-0.01648,-0.14864,-0.01648,-0.14864,-0.01639,-0.14781,-1.90242,1.74328,-1.88603,1.89109,-1.88603,1.89109,0.00000,0.00000,16,0.00229,-0.15588,-0.15342,0.00240,3.36323,3.57284,-0.24788,-0.24619,-0.00301,-0.30810,-0.28722,-0.18929,-0.19097,-0.00671,0.79817,0.82206,-0.25221,-0.25476,-0.00975,-0.03666,-0.04140,-0.04375,-0.04395,0.00491,-0.05394,-0.09202,-0.16560,-0.16759,-0.00731,4.85813,4.76018
21.7359,-0.00975,-0.14927,-0.00975,-0.14927,-0.01162,-0.14908,-1.90242,1.74774,-1.89080,1.89682,-1.89080,1.89682,0.00000,0.00000,16,0.00032,-0.15602,-0.15386,-0.00152,3.38111,3.47029,-0.24813,-0.24620,-0.00394,-0.24691,-0.22948,-0.18949,-0.19096,-0.00292,0.81079,0.84329,-0.25189,-0.25447,0.00517,-0.06799,-0.14093,-0.04341,-0.04378,-0.00160,-0.10036,-0.04298,-0.16569,-0.16776,0.00183,4.82910,4.94026
21.8364,-0.00688,-0.15226,-0.00688,-0.15226,-0.00821,-0.15050,-1.90242,1.75223,-1.89422,1.90273,-1.89422,1.90273,0.00000,0.00000,16,0.00025,-0.15620,-0.15431,-0.00492,3.38984,3.53067,-0.24831,-0.24622,-0.00454,-0.22199,-0.24305,-0.18962,-0.19093,-0.00122,0.79682,0.83280,-0.25158,-0.25431,0.00000,-0.10185,-0.13490,-0.04310,-0.04358,-0.00706,-0.08205,-0.02632,-0.16583,-0.16790,0.00540,4.80086,4.82744
21.9368,-0.00416,-0.15434,-0.00416,-0.15434,-0.00519,-0.15358,-1.90242,1.75681,-1.89723,1.91039,-1.89723,1.91039,0.00000,0.00000,16,0.00027,-0.15645,-0.15471,-0.01054,3.37671,3.42949,-0.24848,-0.24622,-0.00353,-0.18517,-0.17489,-0.18972,-0.19090,0.00959,0.79936,0.74470,-0.25120,-0.25402,0.00125,-0.14570,-0.09544,-0.04273,-0.04340,-0.00789,-0.11238,-0.13697,-0.16604,-0.16807,-0.00351,4.79292,4.82486
22.0393,-0.00001,-0.15409,-0.00001,-0.15409,-0.00214,-0.15403,-1.90242,1.76143,-1.90028,1.91546,-1.90028,1.91546,0.00000,0.00000,16,0.00030,-0.15660,-0.15509,-0.00327,3.39201,3.29977,-0.24865,-0.24624,0.00057,-0.13467,-0.17109,-0.18984,-0.19092,-0.00046,0.78805,0.81219,-0.25094,-0.25373,0.00301,-0.17831,-0.23386,-0.04246,-0.04306,-0.00074,-0.09997,-0.16224,-0.16615,-0.16818,0.00828,4.80893,4.83398
22.1396,0.00159,-0.15553,0.00159,-0.15553,0.00122,-0.15487,-1.90242,1.76607,-1.90364,1.92093,-1.90364,1.92093,0.00000,0.00000,16,0.00026,-0.15676,-0.15549,-0.00130,3.41050,3.24435,-0.24883,-0.24626,0.00369,-0.10045,0.03615,-0.18997,-0.19091,-0.00272,0.78454,0.81377,-0.25064,-0.25345,0.00522,-0.18781,-0.24734,-0.04216,-0.04276,0.00505,-0.12309,-0.02487,-0.16628,-0.16830,0.00411,4.76443,4.69269
