t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
15.9803,-0.13728,-0.03140,-0.13728,-0.03140,-0.13888,-0.02876,-0.38654,1.47870,-0.17822,1.52184,-0.17822,1.52184,0.00000,0.00000,0,0.00030
16.0812,-0.13746,-0.03627,-0.13746,-0.03627,-0.13765,-0.03382,-0.37963,1.48030,-0.17315,1.53102,-0.17315,1.53102,0.00000,0.00000,0,0.00027
16.1835,-0.13266,-0.04056,-0.13266,-0.04056,-0.13485,-0.03866,-0.37281,1.48215,-0.17053,1.54014,-0.17053,1.54014,0.00000,0.00000,0,0.00031
16.2869,-0.13305,-0.04352,-0.13305,-0.04352,-0.13338,-0.04223,-0.36612,1.48420,-0.16605,1.54754,-0.16605,1.54754,0.00000,0.00000,0,0.00031
16.3892,-0.12981,-0.05139,-0.12981,-0.05139,-0.13126,-0.04785,-0.35951,1.48646,-0.16262,1.55824,-0.16262,1.55824,0.00000,0.00000,0,0.00028
16.4909,-0.12736,-0.06064,-0.12736,-0.06064,-0.12795,-0.05609,-0.35305,1.48908,-0.16112,1.57321,-0.16112,1.57321,0.00000,0.00000,0,0.00026
16.5922,-0.11916,-0.06833,-0.11916,-0.06833,-0.12234,-0.06480,-0.34681,1.49216,-0.16330,1.58936,-0.16330,1.58936,0.00000,0.00000,0,0.00044
16.6940,-0.11762,-0.06973,-0.11762,-0.06973,-0.11940,-0.06870,-0.34078,1.49553,-0.16168,1.59859,-0.16168,1.59859,0.00000,0.00000,0,0.00035
16.7971,-0.11509,-0.07390,-0.11509,-0.07390,-0.11682,-0.07280,-0.33488,1.49910,-0.15964,1.60830,-0.15964,1.60830,0.00000,0.00000,0,0.00093
16.8979,-0.11186,-0.07682,-0.11186,-0.07682,-0.11269,-0.07509,-0.32917,1.50279,-0.16013,1.61542,-0.16013,1.61542,0.00000,0.00000,0,0.00028
17.0002,-0.10598,-0.08129,-0.10598,-0.08129,-0.10770,-0.07927,-0.32370,1.50668,-0.16214,1.62558,-0.16214,1.62558,0.00000,0.00000,0,0.00034
17.1011,-0.10398,-0.08325,-0.10398,-0.08325,-0.10407,-0.08144,-0.31844,1.51071,-0.16234,1.63288,-0.16234,1.63288,0.00000,0.00000,0,0.00027
17.2047,-0.09734,-0.08376,-0.09734,-0.08376,-0.10026,-0.08338,-0.31333,1.51485,-0.16294,1.63991,-0.16294,1.63991,0.00000,0.00000,0,0.00209
17.3084,-0.09843,-0.08662,-0.09843,-0.08662,-0.09913,-0.08571,-0.30835,1.51909,-0.15965,1.64766,-0.15965,1.64766,0.00000,0.00000,0,0.00441
17.4083,-0.09597,-0.08638,-0.09597,-0.08638,-0.09712,-0.08567,-0.30347,1.52336,-0.15779,1.65187,-0.15779,1.65187,0.00000,0.00000,0,0.00039
17.5097,-0.09312,-0.08741,-0.09312,-0.08741,-0.09375,-0.08667,-0.29872,1.52767,-0.15810,1.65767,-0.15810,1.65767,0.00000,0.00000,0,0.00032
17.6116,-0.09274,-0.08792,-0.09274,-0.08792,-0.09255,-0.08734,-0.29408,1.53202,-0.15526,1.66304,-0.15526,1.66304,0.00000,0.00000,0,0.00029
17.7128,-0.09063,-0.08649,-0.09063,-0.08649,-0.09095,-0.08700,-0.28950,1.53639,-0.15308,1.66690,-0.15308,1.66690,0.00000,0.00000,0,0.00037
17.8151,-0.09470,-0.08845,-0.09470,-0.08845,-0.09317,-0.08800,-0.28490,1.54076,-0.14514,1.67276,-0.14514,1.67276,0.00000,0.00000,0,0.00033
17.9164,-0.09761,-0.08966,-0.09761,-0.08966,-0.09676,-0.08876,-0.28012,1.54517,-0.13499,1.67831,-0.13499,1.67831,0.00000,0.00000,0,0.00028
18.0185,-0.10277,-0.09894,-0.10277,-0.09894,-0.10040,-0.09483,-0.27519,1.54977,-0.12458,1.69202,-0.12458,1.69202,0.00000,0.00000,0,0.00067
18.1191,-0.10238,-0.09855,-0.10238,-0.09855,-0.10248,-0.09804,-0.27008,1.55462,-0.11636,1.70168,-0.11636,1.70168,0.00000,0.00000,0,0.00028
18.2200,-0.10251,-0.10419,-0.10251,-0.10419,-0.10234,-0.10218,-0.26497,1.55964,-0.11145,1.71291,-0.11145,1.71291,0.00000,0.00000,0,0.00026
18.3210,-0.18266,-0.00688,-0.18266,-0.00688,-0.15566,-0.03952,-0.25865,1.56336,-0.02516,1.62265,-0.02516,1.62265,0.00000,0.00000,0,0.00032
18.4236,-0.17820,-0.14165,-0.17820,-0.14165,-0.17891,-0.08276,-0.24998,1.56571,0.01839,1.68985,0.01839,1.68985,0.00000,0.00000,0,0.00098
18.5239,-0.22308,-0.24634,-0.22308,-0.24634,-0.21087,-0.20880,-0.24016,1.57403,0.07613,1.88724,0.07613,1.88724,0.00000,0.00000,0,0.00028
18.6263,-0.18421,-0.28061,-0.18421,-0.28061,-0.18728,-0.26365,-0.23048,1.58639,0.05043,1.98187,0.05043,1.98187,0.00000,0.00000,0,0.00024
18.7301,-0.16157,-0.29201,-0.16157,-0.29201,-0.16616,-0.28713,-0.22179,1.60040,0.02745,2.03110,0.02745,2.03110,0.00000,0.00000,0,0.00028
18.8317,-0.13891,-0.30779,-0.13891,-0.30779,-0.14739,-0.30121,-0.21404,1.61520,0.00704,2.06701,0.00704,2.06701,0.00000,0.00000,0,0.00032
18.9350,-0.12278,-0.32236,-0.12278,-0.32236,-0.12913,-0.31612,-0.20722,1.63070,-0.01353,2.10488,-0.01353,2.10488,0.00000,0.00000,0,0.00107
19.0350,-0.09560,-0.34502,-0.09560,-0.34502,-0.10718,-0.33529,-0.20139,1.64705,-0.04061,2.14999,-0.04061,2.14999,0.00000,0.00000,0,0.00032
19.1370,-0.07255,-0.36185,-0.07255,-0.36185,-0.08390,-0.35430,-0.19673,1.66442,-0.07089,2.19586,-0.07089,2.19586,0.00000,0.00000,0,0.00027
19.2389,-0.04517,-0.37681,-0.04517,-0.37681,-0.05817,-0.36988,-0.19331,1.68261,-0.10606,2.23743,-0.10606,2.23743,0.00000,0.00000,0,0.00026
19.3405,-0.00757,-0.39047,-0.00757,-0.39047,-0.02527,-0.38379,-0.19133,1.70153,-0.15343,2.27721,-0.15343,2.27721,0.00000,0.00000,0,0.00037
19.4422,0.05694,-0.38809,0.05694,-0.38809,0.02852,-0.38725,-0.19162,1.72086,-0.23440,2.30174,-0.23440,2.30174,0.00000,0.00000,0,0.00044
19.5426,0.10823,-0.37949,0.10823,-0.37949,0.08030,-0.38388,-0.19460,1.74016,-0.31505,2.31597,-0.31505,2.31597,0.00000,0.00000,0,0.00028
19.6442,0.18319,-0.36093,0.18319,-0.36093,0.15741,-0.37054,-0.20120,1.75895,-0.43732,2.31476,-0.43732,2.31476,0.00000,0.00000,0,0.00033
19.7449,0.22283,-0.32158,0.22283,-0.32158,0.20317,-0.34111,-0.21042,1.77675,-0.51518,2.28842,-0.51518,2.28842,0.00000,0.00000,0,0.00029
19.8490,0.25352,-0.20411,0.25352,-0.20411,0.23856,-0.25977,-0.22169,1.79167,-0.57954,2.18133,-0.57954,2.18133,0.00000,0.00000,0,0.00028
19.9518,0.27172,-0.13660,0.27172,-0.13660,0.26840,-0.16666,-0.23471,1.80149,-0.63732,2.05148,-0.63732,2.05148,0.00000,0.00000,0,0.00026
20.0530,0.28216,-0.09880,0.28216,-0.09880,0.27731,-0.11986,-0.24838,1.80835,-0.66434,1.98813,-0.66434,1.98813,0.00000,0.00000,0,0.00028
20.1551,0.28362,-0.04310,0.28362,-0.04310,0.28154,-0.06740,-0.26238,1.81277,-0.68469,1.91386,-0.68469,1.91386,0.00000,0.00000,0,0.00031
20.2580,0.29386,-0.00755,0.29386,-0.00755,0.29065,-0.02544,-0.27674,1.81485,-0.71272,1.85301,-0.71272,1.85301,0.00000,0.00000,0,0.00032
20.3599,0.30739,0.06616,0.30739,0.06616,0.30009,0.03180,-0.29151,1.81453,-0.74165,1.76682,-0.74165,1.76682,0.00000,0.00000,0,0.00040
20.4608,0.31739,0.13341,0.31739,0.13341,0.31365,0.10308,-0.30698,1.81073,-0.77745,1.65611,-0.77745,1.65611,0.00000,0.00000,0,0.00036
20.5627,0.31770,0.15092,0.31770,0.15092,0.31733,0.14093,-0.32281,1.80426,-0.79880,1.59286,-0.79880,1.59286,0.00000,0.00000,0,0.00024
20.6657,0.29951,0.17163,0.29951,0.17163,0.30781,0.15996,-0.33847,1.79669,-0.80018,1.55675,-0.80018,1.55675,0.00000,0.00000,0,0.00093
20.7670,0.28815,0.17957,0.28815,0.17957,0.29420,0.17527,-0.35346,1.78816,-0.79475,1.52526,-0.79475,1.52526,0.00000,0.00000,0,0.00034
20.8699,0.27104,0.18703,0.27104,0.18703,0.27821,0.18370,-0.36767,1.77914,-0.78498,1.50359,-0.78498,1.50359,0.00000,0.00000,0,0.00029
20.9716,0.25792,0.19412,0.25792,0.19412,0.26465,0.19054,-0.38117,1.76975,-0.77816,1.48393,-0.77816,1.48393,0.00000,0.00000,0,0.00027
21.0737,0.23340,0.20766,0.23340,0.20766,0.24614,0.20042,-0.39391,1.75996,-0.76312,1.45933,-0.76312,1.45933,0.00000,0.00000,0,0.00028
21.1765,0.19263,0.23941,0.19263,0.23941,0.21379,0.22340,-0.40535,1.74934,-0.72603,1.41423,-0.72603,1.41423,0.00000,0.00000,0,0.00033
21.2780,0.10995,0.27876,0.10995,0.27876,0.13476,0.26036,-0.41363,1.73697,-0.61577,1.34643,-0.61577,1.34643,0.00000,0.00000,0,0.00038
21.3789,0.09469,0.28433,0.09469,0.28433,0.10577,0.27828,-0.41947,1.72327,-0.57813,1.30584,-0.57813,1.30584,0.00000,0.00000,0,0.00028
21.4794,0.06830,0.27967,0.06830,0.27967,0.08175,0.27959,-0.42408,1.70925,-0.54671,1.28986,-0.54671,1.28986,0.00000,0.00000,0,0.00025
21.5809,0.05695,0.28004,0.05695,0.28004,0.06414,0.28015,-0.42760,1.69526,-0.52381,1.27503,-0.52381,1.27503,0.00000,0.00000,0,0.00123
21.6809,0.03974,0.27688,0.03974,0.27688,0.04882,0.27861,-0.43036,1.68128,-0.50359,1.26337,-0.50359,1.26337,0.00000,0.00000,0,0.00027
21.7816,0.00663,0.26769,0.00663,0.26769,0.02296,0.27221,-0.43209,1.66752,-0.46653,1.25921,-0.46653,1.25921,0.00000,0.00000,0,0.00025
21.8821,-0.01661,0.26642,-0.01661,0.26642,-0.00731,0.26702,-0.43209,1.65408,-0.42113,1.25354,-0.42113,1.25354,0.00000,0.00000,16,0.00026
21.9825,-0.03839,0.27050,-0.03839,0.27050,-0.02807,0.26906,-0.43137,1.64068,-0.38927,1.23708,-0.38927,1.23708,0.00000,0.00000,0,0.00033
22.0843,-0.06657,0.28135,-0.06657,0.28135,-0.05204,0.27662,-0.42931,1.62702,-0.35126,1.21208,-0.35126,1.21208,0.00000,0.00000,0,0.00085
22.1843,-0.14905,0.37546,-0.14905,0.37546,-0.12173,0.33451,-0.42478,1.61195,-0.24218,1.11018,-0.24218,1.11018,0.00000,0.00000,0,0.00027
22.2851,-0.21879,0.27037,-0.21879,0.27037,-0.18870,0.29811,-0.41662,1.59599,-0.13358,1.14883,-0.13358,1.14883,0.00000,0.00000,0,0.00030
22.3867,-0.24106,0.18080,-0.24106,0.18080,-0.23239,0.20492,-0.40574,1.58430,-0.05716,1.27692,-0.05716,1.27692,0.00000,0.00000,0,0.00027
22.4901,-0.25055,0.16087,-0.25055,0.16087,-0.24482,0.17149,-0.39375,1.57519,-0.02652,1.31795,-0.02652,1.31795,0.00000,0.00000,0,0.00030
22.5918,-0.24920,0.13532,-0.24920,0.13532,-0.24749,0.14625,-0.38144,1.56736,-0.01021,1.34800,-0.01021,1.34800,0.00000,0.00000,0,0.00033
22.6921,-0.24572,0.08777,-0.24572,0.08777,-0.24724,0.10422,-0.36898,1.56131,0.00188,1.40499,0.00188,1.40499,0.00000,0.00000,0,0.00028
22.7928,-0.24371,0.07667,-0.24371,0.07667,-0.24628,0.08561,-0.35662,1.55669,0.01281,1.42827,0.01281,1.42827,0.00000,0.00000,0,0.00030
22.8976,-0.24606,0.04183,-0.24606,0.04183,-0.24685,0.06028,-0.34428,1.55305,0.02600,1.46262,0.02600,1.46262,0.00000,0.00000,0,0.00152
22.9976,-0.24535,0.02297,-0.24535,0.02297,-0.24362,0.03105,-0.33210,1.55104,0.03334,1.50446,0.03334,1.50446,0.00000,0.00000,0,0.00034
23.0982,-0.23936,0.01458,-0.23936,0.01458,-0.24024,0.02014,-0.32002,1.54980,0.04034,1.51960,0.04034,1.51960,0.00000,0.00000,0,0.00026
23.1997,-0.24438,-0.00706,-0.24438,-0.00706,-0.24128,0.00306,-0.30801,1.54980,0.05391,1.54522,0.05391,1.54522,0.00000,0.00000,32,0.00026
23.3024,-0.24648,-0.13644,-0.24648,-0.13644,-0.24219,-0.07073,-0.29592,1.55093,0.06736,1.65703,0.06736,1.65703,0.00000,0.00000,0,0.00097
23.4029,-0.20251,-0.23150,-0.20251,-0.23150,-0.22809,-0.18883,-0.28387,1.55833,0.05827,1.84159,0.05827,1.84159,0.00000,0.00000,0,0.00027
23.5066,-0.18328,-0.25098,-0.18328,-0.25098,-0.19586,-0.23463,-0.27354,1.56929,0.02024,1.92123,0.02024,1.92123,0.00000,0.00000,0,0.00034
23.6084,-0.16483,-0.26068,-0.16483,-0.26068,-0.17495,-0.25200,-0.26443,1.58158,-0.00202,1.95959,-0.00202,1.95959,0.00000,0.00000,0,0.00032
23.7096,-0.15878,-0.26905,-0.15878,-0.26905,-0.16345,-0.26309,-0.25606,1.59452,-0.01089,1.98914,-0.01089,1.98914,0.00000,0.00000,0,0.00028
23.8100,-0.14617,-0.27859,-0.14617,-0.27859,-0.15199,-0.27376,-0.24824,1.60799,-0.02025,2.01863,-0.02025,2.01863,0.00000,0.00000,0,0.00030
23.9107,-0.13777,-0.28813,-0.13777,-0.28813,-0.14294,-0.28325,-0.24092,1.62196,-0.02651,2.04683,-0.02651,2.04683,0.00000,0.00000,0,0.00042
24.0140,-0.12845,-0.29528,-0.12845,-0.29528,-0.13324,-0.29237,-0.23407,1.63641,-0.03421,2.07496,-0.03421,2.07496,0.00000,0.00000,0,0.00034
24.1176,-0.11574,-0.30255,-0.11574,-0.30255,-0.12222,-0.29868,-0.22773,1.65121,-0.04440,2.09923,-0.04440,2.09923,0.00000,0.00000,0,0.00027
24.2191,-0.09985,-0.31247,-0.09985,-0.31247,-0.10682,-0.30762,-0.22207,1.66639,-0.06184,2.12782,-0.06184,2.12782,0.00000,0.00000,0,0.00029
24.3202,-0.07876,-0.32508,-0.07876,-0.32508,-0.08839,-0.31907,-0.21725,1.68210,-0.08466,2.16071,-0.08466,2.16071,0.00000,0.00000,0,0.00027
24.4219,-0.05075,-0.34499,-0.05075,-0.34499,-0.06410,-0.33638,-0.21353,1.69856,-0.11738,2.20313,-0.11738,2.20313,0.00000,0.00000,0,0.00032
24.5235,-0.02755,-0.36282,-0.02755,-0.36282,-0.03852,-0.35395,-0.21111,1.71590,-0.15333,2.24683,-0.15333,2.24683,0.00000,0.00000,0,0.00035
24.6262,-0.00139,-0.38132,-0.00139,-0.38132,-0.01429,-0.37272,-0.21022,1.73416,-0.18879,2.29324,-0.18879,2.29324,0.00000,0.00000,16,0.00031
24.7273,0.02700,-0.39773,0.02700,-0.39773,0.01323,-0.38996,-0.21022,1.75332,-0.23006,2.33826,-0.23006,2.33826,0.00000,0.00000,16,0.00025
24.8281,0.07219,-0.39182,0.07219,-0.39182,0.05123,-0.39546,-0.21177,1.77310,-0.28861,2.36629,-0.28861,2.36629,0.00000,0.00000,0,0.00026
24.9299,0.15160,-0.33641,0.15160,-0.33641,0.12044,-0.36292,-0.21644,1.79205,-0.39711,2.33643,-0.39711,2.33643,0.00000,0.00000,0,0.00027
25.0311,0.25829,-0.21910,0.25829,-0.21910,0.20703,-0.25761,-0.22473,1.80718,-0.53528,2.19359,-0.53528,2.19359,0.00000,0.00000,0,0.00046
25.1313,0.25779,-0.16362,0.25779,-0.16362,0.24867,-0.18766,-0.23662,1.81779,-0.60962,2.09928,-0.60962,2.09928,0.00000,0.00000,0,0.00027
25.2321,0.26535,-0.11438,0.26535,-0.11438,0.26176,-0.14013,-0.24953,1.82579,-0.64218,2.03598,-0.64218,2.03598,0.00000,0.00000,0,0.00027
25.3354,0.26699,-0.06080,0.26699,-0.06080,0.26508,-0.08485,-0.26271,1.83108,-0.66034,1.95837,-0.66034,1.95837,0.00000,0.00000,0,0.00095
25.4370,0.28028,0.01457,0.28028,0.01457,0.27490,-0.01848,-0.27623,1.83328,-0.68858,1.86099,-0.68858,1.86099,0.00000,0.00000,32,0.00029
25.5375,0.29015,0.07018,0.29015,0.07018,0.28590,0.04457,-0.29034,1.83227,-0.71920,1.76541,-0.71920,1.76541,0.00000,0.00000,0,0.00029
25.6393,0.29413,0.10060,0.29413,0.10060,0.29332,0.08596,-0.30491,1.82870,-0.74489,1.69976,-0.74489,1.69976,0.00000,0.00000,0,0.00078
25.7425,0.30266,0.11208,0.30266,0.11208,0.29950,0.10536,-0.31974,1.82377,-0.76899,1.66573,-0.76899,1.66573,0.00000,0.00000,0,0.00201
25.8430,0.30227,0.11836,0.30227,0.11836,0.30154,0.11458,-0.33479,1.81821,-0.78710,1.64634,-0.78710,1.64634,0.00000,0.00000,0,0.00035
25.9441,0.28645,0.13378,0.28645,0.13378,0.29377,0.12506,-0.34970,1.81222,-0.79035,1.62462,-0.79035,1.62462,0.00000,0.00000,0,0.00029
26.0477,0.27707,0.14533,0.27707,0.14533,0.28155,0.14011,-0.36399,1.80546,-0.78631,1.59529,-0.78631,1.59529,0.00000,0.00000,0,0.00028
26.1490,0.26566,0.15557,0.26566,0.15557,0.27066,0.15006,-0.37775,1.79816,-0.78374,1.57307,-0.78374,1.57307,0.00000,0.00000,0,0.00027
26.2506,0.25057,0.15995,0.25057,0.15995,0.25745,0.15716,-0.39092,1.79042,-0.77709,1.55468,-0.77709,1.55468,0.00000,0.00000,0,0.00031
26.3519,0.23319,0.17036,0.23319,0.17036,0.24129,0.16538,-0.40333,1.78233,-0.76526,1.53427,-0.76526,1.53427,0.00000,0.00000,0,0.00028
26.4531,0.20214,0.19348,-0.79786,0.19348,-0.08223,0.18259,-0.57264,1.77359,-0.28842,1.49970,-0.44930,1.49970,1.00000,0.00000,1,0.00024
26.5560,0.15888,0.13260,-0.84112,0.13260,-0.70666,0.17792,-0.57679,1.76406,0.48320,1.49717,0.48320,1.49717,1.00000,0.00000,0,0.00035
26.6566,0.04725,-0.09165,-0.95275,-0.09165,-0.89403,-0.01411,-0.53545,1.76088,0.80561,1.78205,0.80561,1.78205,1.00000,0.00000,32,0.00033
26.7572,0.01931,-0.36823,-0.98069,-0.36823,-0.94237,-0.28250,-0.48956,1.77013,0.92399,2.19388,0.92399,2.19388,1.00000,0.00000,0,0.00034
26.8587,0.06141,-0.43820,-0.93859,-0.43820,-0.94742,-0.39644,-0.44184,1.78784,0.97929,2.38251,0.97929,2.38251,1.00000,0.00000,0,0.00029
26.9608,0.07861,-0.46889,-0.92140,-0.46889,-0.93454,-0.44857,-0.39468,1.80933,1.00713,2.48218,1.00713,2.48218,1.00000,0.00000,0,0.00103
27.0617,0.14482,-0.52531,-0.85518,-0.52531,-0.88507,-0.49934,-0.34932,1.83324,0.97828,2.58225,0.97828,2.58225,1.00000,0.00000,0,0.00029
27.1622,0.21901,-0.58904,-0.78099,-0.58904,-0.81622,-0.56128,-0.30709,1.86008,0.91724,2.70199,0.91724,2.70199,1.00000,0.00000,0,0.00031
27.2645,0.30042,-0.64650,-0.69958,-0.64650,-0.73911,-0.61957,-0.26855,1.88987,0.84011,2.81923,0.84011,2.81923,1.00000,0.00000,0,0.00034
27.3676,0.37709,-0.68701,-0.62291,-0.68701,-0.65799,-0.66722,-0.23405,1.92231,0.75293,2.92314,0.75293,2.92314,1.00000,0.00000,0,0.00030
27.4709,0.47256,-0.71957,-0.52744,-0.71957,-0.57141,-0.70484,-0.20367,1.95683,0.65345,3.01409,0.65345,3.01409,1.00000,0.00000,0,0.00042
27.5717,0.66626,-0.69056,-0.33374,-0.69056,-0.40588,-0.69994,-0.17996,1.99219,0.42886,3.04210,0.42886,3.04210,1.00000,0.00000,0,0.00027
27.6724,0.77269,-0.68739,-0.22731,-0.68739,-0.28414,-0.69743,-0.16344,2.02721,0.26277,3.07335,0.26277,3.07335,1.00000,0.00000,0,0.00025
27.7740,0.98710,-0.61327,-0.01290,-0.61327,-0.08441,-0.64230,-0.15544,2.06058,-0.02882,3.02402,-0.02882,3.02402,1.00000,0.00000,0,0.00029
27.8751,1.03690,-0.61873,0.03690,-0.61873,0.01256,-0.62494,-0.15451,2.09206,-0.17335,3.02947,-0.17335,3.02947,1.00000,0.00000,16,0.00027
27.9764,1.05898,-0.61895,0.05898,-0.61895,0.04534,-0.62053,-0.15594,2.12315,-0.22394,3.05395,-0.22394,3.05395,1.00000,0.00000,0,0.00025
28.0772,1.14837,-0.60065,0.14837,-0.60065,0.10182,-0.60355,-0.15948,2.15370,-0.31221,3.05902,-0.31221,3.05902,1.00000,0.00000,0,0.00026
28.1808,1.22772,-0.55310,0.22772,-0.55310,0.19875,-0.56814,-0.16763,2.18280,-0.46576,3.03501,-0.46576,3.03501,1.00000,0.00000,0,0.00093
28.2813,1.24172,-0.51714,0.24172,-0.51714,0.22869,-0.53045,-0.17864,2.20994,-0.52167,3.00562,-0.52167,3.00562,1.00000,0.00000,0,0.00025
28.3822,1.23922,-0.47284,0.23922,-0.47284,0.23400,-0.49494,-0.19022,2.23543,-0.54122,2.97784,-0.54122,2.97784,1.00000,0.00000,0,0.00025
28.4859,1.23981,-0.40357,0.23981,-0.40357,0.23826,-0.43717,-0.20206,2.25858,-0.55945,2.91434,-0.55945,2.91434,1.00000,0.00000,0,0.00026
28.5882,1.25403,-0.29650,0.25403,-0.29650,0.24802,-0.34665,-0.21421,2.27789,-0.58624,2.79786,-0.58624,2.79786,1.00000,0.00000,0,0.00119
28.6883,1.27415,-0.13915,0.27415,-0.13915,0.26792,-0.19063,-0.22721,2.29026,-0.62909,2.57621,-0.62909,2.57621,1.00000,0.00000,0,0.00040
28.7900,1.26696,-0.07964,0.26696,-0.07964,0.26734,-0.10965,-0.24062,2.29715,-0.64164,2.46162,-0.64164,2.46162,1.00000,0.00000,0,0.00030
28.8913,1.25294,-0.05446,0.25294,-0.05446,0.26005,-0.06976,-0.25383,2.30133,-0.64392,2.40597,-0.64392,2.40597,1.00000,0.00000,0,0.00105
28.9925,1.23586,-0.03232,0.23586,-0.03232,0.24172,-0.04294,-0.26626,2.30399,-0.62884,2.36840,-0.62884,2.36840,1.00000,0.00000,0,0.00127
29.0941,1.19856,0.00460,0.19856,0.00460,0.21396,-0.01141,-0.27758,2.30498,-0.59852,2.32209,-0.59852,2.32209,1.00000,0.00000,32,0.00027
29.2001,1.14370,0.05099,0.14370,0.05099,0.17080,0.02708,-0.28710,2.30470,-0.54330,2.26408,-0.54330,2.26408,1.00000,0.00000,0,0.00026
29.3010,1.04363,0.10118,0.04363,0.10118,0.07974,0.08275,-0.29290,2.30154,-0.41251,2.17741,-0.41251,2.17741,1.00000,0.00000,0,0.00037
29.4020,1.01865,0.11462,0.01865,0.11462,0.03798,0.11077,-0.29557,2.29635,-0.35254,2.13020,-0.35254,2.13020,1.00000,0.00000,0,0.00025
29.5065,0.96899,0.09990,-0.03101,0.09990,-0.00692,0.10676,-0.29609,2.29081,-0.28571,2.13068,-0.28571,2.13068,1.00000,0.00000,16,0.00037
29.6071,0.92571,0.08650,-0.07429,0.08650,-0.05254,0.09334,-0.29455,2.28586,-0.21574,2.14586,-0.21574,2.14586,1.00000,0.00000,0,0.00030
29.7076,0.86790,0.06091,-0.13210,0.06091,-0.10850,0.07087,-0.29021,2.28187,-0.12746,2.17558,-0.12746,2.17558,1.00000,0.00000,0,0.00039
29.8090,0.84191,0.04581,-0.15809,0.04581,-0.14423,0.05297,-0.28363,2.27890,-0.06729,2.19944,-0.06729,2.19944,1.00000,0.00000,0,0.00039
29.9094,0.81698,0.03021,-0.18302,0.03021,-0.17260,0.03704,-0.27552,2.27673,-0.01663,2.22118,-0.01663,2.22118,1.00000,0.00000,0,0.00031
30.0104,0.78458,0.00770,-0.21542,0.00770,-0.20087,0.01786,-0.26607,2.27561,0.03523,2.24883,0.03523,2.24883,1.00000,0.00000,32,0.00029
30.1109,0.72580,-0.04139,-0.27420,-0.04139,-0.24713,-0.02101,-0.25476,2.27582,0.11593,2.30734,0.11593,2.30734,1.00000,0.00000,0,0.00031
30.2134,0.67172,-0.12926,-0.32828,-0.12926,-0.30315,-0.08573,-0.24071,2.27856,0.21401,2.40715,0.21401,2.40715,1.00000,0.00000,0,0.00167
30.3143,0.65539,-0.21785,-0.34461,-0.21785,-0.33214,-0.17634,-0.22462,2.28564,0.27358,2.55015,0.27358,2.55015,1.00000,0.00000,0,0.00041
30.4154,0.65254,-0.26527,-0.34746,-0.26527,-0.34356,-0.24271,-0.20762,2.29661,0.30773,2.66067,0.30773,2.66067,1.00000,0.00000,0,0.00027
30.5168,0.65147,-0.34262,-0.34853,-0.34262,-0.34860,-0.29726,-0.19023,2.31012,0.33266,2.75601,0.33266,2.75601,1.00000,0.00000,0,0.00027
30.6188,0.61243,-0.47510,-0.38757,-0.47510,-0.37183,-0.42935,-0.17233,2.32920,0.38541,2.97323,0.38541,2.97323,1.00000,0.00000,0,0.00147
30.7185,0.66205,-0.51375,-0.33795,-0.51375,-0.34496,-0.49471,-0.15458,2.35284,0.36287,3.09490,0.36287,3.09490,1.00000,0.00000,0,0.00026
30.8197,0.68833,-0.53503,-0.31167,-0.53503,-0.32086,-0.52358,-0.13803,2.37847,0.34326,3.16384,0.34326,3.16384,1.00000,0.00000,0,0.00031
30.9223,0.71099,-0.55096,-0.28901,-0.55096,-0.30005,-0.54322,-0.12258,2.40526,0.32749,3.22009,0.32749,3.22009,1.00000,0.00000,0,0.00103
31.0220,0.74353,-0.57777,-0.25647,-0.57777,-0.27209,-0.56577,-0.10834,2.43305,0.29979,3.28171,0.29979,3.28171,1.00000,0.00000,0,0.00026
31.1235,0.84194,-0.57244,-0.15806,-0.57244,-0.20041,-0.57752,-0.09659,2.46190,0.20402,3.32818,0.20402,3.32818,1.00000,0.00000,0,0.00025
31.2268,0.90393,-0.58311,-0.09607,-0.58311,-0.12372,-0.58185,-0.08903,2.49087,0.09655,3.36364,0.09655,3.36364,1.00000,0.00000,0,0.00024
31.3296,0.96596,-0.59447,-0.03404,-0.59447,-0.06217,-0.59038,-0.08470,2.52020,0.00856,3.40576,0.00856,3.40576,1.00000,0.00000,0,0.00025
31.4305,1.10654,-0.52073,0.10654,-0.52073,0.04263,-0.56071,-0.08423,2.54923,-0.14818,3.39030,-0.14818,3.39030,1.00000,0.00000,0,0.00027
31.5313,1.17211,-0.48664,1.17211,-0.48664,0.88426,-0.52548,0.10609,2.57620,-1.22030,3.36443,-1.22030,3.36443,0.00000,0.00000,0,0.00027
31.6318,1.45037,0.20427,1.45037,0.20427,1.32191,-0.07563,0.04673,2.59024,-1.93613,2.70369,-1.93613,2.70369,0.00000,0.00000,0,0.00025
31.7337,1.23545,0.58850,1.23545,0.58850,1.33023,0.38139,-0.02184,2.58007,-2.01719,2.00799,-2.01719,2.00799,0.00000,0.00000,0,0.00030
31.8343,0.98037,0.85495,0.98037,0.85495,1.07678,0.72154,-0.08031,2.54966,-1.69549,1.46734,-1.69549,1.46734,0.00000,0.00000,0,0.00033
