t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
16.3090,-0.20158,0.54000,-0.20158,0.54000,-0.20075,0.54135,-1.19634,1.38430,-1.05582,1.00535,-1.05582,1.00535,0.00000,0.00000,0,0.00027
16.4107,-0.19850,0.54159,-0.19850,0.54159,-0.20001,0.54196,-1.19233,1.37346,-1.05233,0.99409,-1.05233,0.99409,0.00000,0.00000,0,0.00040
16.5119,-0.20191,0.53712,-0.20191,0.53712,-0.20077,0.53867,-1.18833,1.36265,-1.04779,0.98558,-1.04779,0.98558,0.00000,0.00000,0,0.00027
16.6128,-0.20498,0.53469,-0.20498,0.53469,-0.20329,0.53586,-1.18430,1.35191,-1.04200,0.97681,-1.04200,0.97681,0.00000,0.00000,0,0.00028
16.7150,-0.20824,0.53481,-0.20824,0.53481,-0.20741,0.53531,-1.18018,1.34120,-1.03499,0.96648,-1.03499,0.96648,0.00000,0.00000,0,0.00038
16.8172,-0.21823,0.52935,-0.21823,0.52935,-0.21386,0.53126,-1.17596,1.33054,-1.02626,0.95866,-1.02626,0.95866,0.00000,0.00000,0,0.00070
16.9171,-0.22467,0.52565,-0.22467,0.52565,-0.22157,0.52719,-1.17159,1.31997,-1.01649,0.95094,-1.01649,0.95094,0.00000,0.00000,0,0.00029
17.0193,-0.23704,0.52222,-0.23704,0.52222,-0.23084,0.52424,-1.16705,1.30946,-1.00547,0.94250,-1.00547,0.94250,0.00000,0.00000,0,0.00029
17.1216,-0.24385,0.51741,-0.24385,0.51741,-0.24079,0.52006,-1.16231,1.29902,-0.99376,0.93498,-0.99376,0.93498,0.00000,0.00000,0,0.00030
17.2224,-0.26487,0.50886,-0.26487,0.50886,-0.25508,0.51417,-1.15734,1.28868,-0.97878,0.92876,-0.97878,0.92876,0.00000,0.00000,0,0.00029
17.3235,-0.31297,0.48721,-0.31297,0.48721,-0.29436,0.49639,-1.15178,1.27860,-0.94572,0.93113,-0.94572,0.93113,0.00000,0.00000,0,0.00027
17.4259,-0.36863,0.44616,-0.36863,0.44616,-0.34547,0.46538,-1.14529,1.26902,-0.90346,0.94325,-0.90346,0.94325,0.00000,0.00000,0,0.00026
17.5284,-0.38154,0.42234,-0.38154,0.42234,-0.37231,0.43331,-1.13802,1.26013,-0.87740,0.95681,-0.87740,0.95681,0.00000,0.00000,0,0.00037
17.6296,-0.38328,0.41477,-0.38328,0.41477,-0.38137,0.41939,-1.13045,1.25165,-0.86349,0.95807,-0.86349,0.95807,0.00000,0.00000,0,0.00028
17.7326,-0.38789,0.41017,-0.38789,0.41017,-0.38607,0.41244,-1.12276,1.24335,-0.85251,0.95465,-0.85251,0.95465,0.00000,0.00000,0,0.00029
17.8338,-0.38609,0.41069,-0.38609,0.41069,-0.38661,0.41081,-1.11503,1.23513,-0.84440,0.94757,-0.84440,0.94757,0.00000,0.00000,0,0.00026
17.9352,-0.38846,0.41116,-0.38846,0.41116,-0.38742,0.41068,-1.10729,1.22692,-0.83609,0.93945,-0.83609,0.93945,0.00000,0.00000,0,0.00028
18.0356,-0.38854,0.41094,-0.38854,0.41094,-0.38836,0.41038,-1.09953,1.21872,-0.82768,0.93145,-0.82768,0.93145,0.00000,0.00000,0,0.00027
18.1368,-0.38826,0.40913,-0.38826,0.40913,-0.38873,0.40996,-1.09175,1.21051,-0.81964,0.92353,-0.81964,0.92353,0.00000,0.00000,0,0.00026
18.2384,-0.38428,0.40707,-0.38428,0.40707,-0.38607,0.40829,-1.08400,1.20232,-0.81375,0.91652,-0.81375,0.91652,0.00000,0.00000,0,0.00026
18.3423,-0.38576,0.40320,-0.38576,0.40320,-0.38575,0.40511,-1.07629,1.19419,-0.80626,0.91062,-0.80626,0.91062,0.00000,0.00000,0,0.00184
18.4419,-0.39030,0.39620,-0.39030,0.39620,-0.38848,0.39883,-1.06855,1.18617,-0.79661,0.90698,-0.79661,0.90698,0.00000,0.00000,0,0.00026
18.5440,-0.38825,0.39197,-0.38825,0.39197,-0.38813,0.39335,-1.06078,1.17827,-0.78909,0.90293,-0.78909,0.90293,0.00000,0.00000,0,0.00026
18.6455,-0.38352,0.37757,-0.38352,0.37757,-0.38537,0.38391,-1.05305,1.17050,-0.78329,0.90176,-0.78329,0.90176,0.00000,0.00000,0,0.00027
18.7464,-0.38371,0.35371,-0.38371,0.35371,-0.38351,0.36596,-1.04537,1.16301,-0.77692,0.90683,-0.77692,0.90683,0.00000,0.00000,0,0.00032
18.8476,-0.39587,0.23134,-0.39587,0.23134,-0.38792,0.29257,-1.03767,1.15640,-0.76613,0.95160,-0.76613,0.95160,0.00000,0.00000,0,0.00029
18.9484,-0.39770,0.15694,-0.39770,0.15694,-0.39179,0.18249,-1.02993,1.15211,-0.75567,1.02437,-0.75567,1.02437,0.00000,0.00000,0,0.00025
19.0503,-0.40053,0.15563,-0.40053,0.15563,-0.39551,0.15894,-1.02204,1.14880,-0.74518,1.03754,-0.74518,1.03754,0.00000,0.00000,0,0.00028
19.1528,-0.39454,0.15051,-0.39454,0.15051,-0.39453,0.15351,-1.01413,1.14569,-0.73796,1.03824,-0.73796,1.03824,0.00000,0.00000,0,0.00032
19.2534,-0.39223,0.15480,-0.39223,0.15480,-0.39280,0.15313,-1.00625,1.14263,-0.73129,1.03544,-0.73129,1.03544,0.00000,0.00000,0,0.00036
19.3546,-0.39350,0.15235,-0.39350,0.15235,-0.39218,0.15261,-0.99841,1.13958,-0.72388,1.03275,-0.72388,1.03275,0.00000,0.00000,0,0.00028
19.4558,-0.39515,0.15424,-0.39515,0.15424,-0.39406,0.15303,-0.99054,1.13653,-0.71469,1.02941,-0.71469,1.02941,0.00000,0.00000,0,0.00027
19.5567,-0.39844,0.15459,-0.39844,0.15459,-0.39637,0.15400,-0.98264,1.13346,-0.70518,1.02566,-0.70518,1.02566,0.00000,0.00000,0,0.00035
19.6593,-0.39507,0.15394,-0.39507,0.15394,-0.39503,0.15427,-0.97473,1.13037,-0.69821,1.02238,-0.69821,1.02238,0.00000,0.00000,0,0.00047
19.7620,-0.39376,0.15763,-0.39376,0.15763,-0.39475,0.15632,-0.96683,1.12727,-0.69051,1.01784,-0.69051,1.01784,0.00000,0.00000,0,0.00030
19.8659,-0.38962,0.15890,-0.38962,0.15890,-0.39169,0.15771,-0.95897,1.12413,-0.68479,1.01373,-0.68479,1.01373,0.00000,0.00000,0,0.00034
19.9668,-0.38737,0.16376,-0.38737,0.16376,-0.38823,0.16191,-0.95118,1.12092,-0.67942,1.00759,-0.67942,1.00759,0.00000,0.00000,0,0.00037
20.0682,-0.39080,0.16113,-0.39080,0.16113,-0.38947,0.16224,-0.94340,1.11767,-0.67077,1.00410,-0.67077,1.00410,0.00000,0.00000,0,0.00038
20.1685,-0.39451,0.15776,-0.39451,0.15776,-0.39302,0.15989,-0.93557,1.11444,-0.66046,1.00252,-0.66046,1.00252,0.00000,0.00000,0,0.00034
20.2714,-0.39343,0.15861,-0.39343,0.15861,-0.39300,0.15869,-0.92771,1.11127,-0.65261,1.00018,-0.65261,1.00018,0.00000,0.00000,0,0.00027
20.3747,-0.39444,0.15683,-0.39444,0.15683,-0.39400,0.15795,-0.91984,1.10810,-0.64404,0.99753,-0.64404,0.99753,0.00000,0.00000,0,0.00029
20.4763,-0.39209,0.15791,-0.39209,0.15791,-0.39277,0.15756,-0.91197,1.10495,-0.63704,0.99466,-0.63704,0.99466,0.00000,0.00000,0,0.00050
20.5774,-0.38843,0.15609,-0.38843,0.15609,-0.39042,0.15683,-0.90414,1.10180,-0.63085,0.99202,-0.63085,0.99202,0.00000,0.00000,0,0.00029
20.6785,-0.38868,0.15386,-0.38868,0.15386,-0.38851,0.15416,-0.89637,1.09870,-0.62441,0.99079,-0.62441,0.99079,0.00000,0.00000,0,0.00027
20.7803,-0.39230,0.15348,-0.39230,0.15348,-0.39085,0.15332,-0.88858,1.09563,-0.61498,0.98831,-0.61498,0.98831,0.00000,0.00000,0,0.00030
20.8813,-0.39363,0.15240,-0.39363,0.15240,-0.39255,0.15287,-0.88074,1.09257,-0.60596,0.98556,-0.60596,0.98556,0.00000,0.00000,0,0.00025
20.9840,-0.39623,0.15228,-0.39623,0.15228,-0.39515,0.15234,-0.87286,1.08952,-0.59626,0.98288,-0.59626,0.98288,0.00000,0.00000,0,0.00027
21.0846,-0.39966,0.15310,-0.39966,0.15310,-0.39820,0.15280,-0.86493,1.08647,-0.58619,0.97951,-0.58619,0.97951,0.00000,0.00000,0,0.00026
21.1849,-0.39772,0.15042,-0.39772,0.15042,-0.39770,0.15174,-0.85697,1.08342,-0.57858,0.97720,-0.57858,0.97720,0.00000,0.00000,0,0.00024
21.2874,-0.39457,0.15282,-0.39457,0.15282,-0.39498,0.15233,-0.84905,1.08038,-0.57256,0.97375,-0.57256,0.97375,0.00000,0.00000,0,0.00032
21.3883,-0.39737,0.15392,-0.39737,0.15392,-0.39626,0.15362,-0.84114,1.07732,-0.56376,0.96978,-0.56376,0.96978,0.00000,0.00000,0,0.00032
21.4904,-0.40083,0.15187,-0.40083,0.15187,-0.39913,0.15280,-0.83318,1.07425,-0.55380,0.96729,-0.55380,0.96729,0.00000,0.00000,0,0.00027
21.5912,-0.38739,0.13092,-0.38739,0.13092,-0.39027,0.13612,-0.82530,1.07139,-0.55211,0.97610,-0.55211,0.97610,0.00000,0.00000,0,0.00027
21.6920,-0.38353,0.13237,-0.38353,0.13237,-0.38499,0.13221,-0.81757,1.06873,-0.54807,0.97618,-0.54807,0.97618,0.00000,0.00000,0,0.00027
21.7936,-0.38057,0.13121,-0.38057,0.13121,-0.38143,0.13153,-0.80991,1.06610,-0.54291,0.97403,-0.54291,0.97403,0.00000,0.00000,0,0.00032
21.8952,-0.38131,0.13009,-0.38131,0.13009,-0.38148,0.13067,-0.80228,1.06347,-0.53525,0.97200,-0.53525,0.97200,0.00000,0.00000,0,0.00027
21.9960,-0.38469,0.13054,-0.38469,0.13054,-0.38378,0.13077,-0.79462,1.06086,-0.52598,0.96932,-0.52598,0.96932,0.00000,0.00000,0,0.00025
22.0978,-0.38844,0.13467,-0.38844,0.13467,-0.38703,0.13377,-0.78691,1.05821,-0.51599,0.96457,-0.51599,0.96457,0.00000,0.00000,0,0.00027
22.2000,-0.38992,0.13537,-0.38992,0.13537,-0.38954,0.13572,-0.77914,1.05550,-0.50646,0.96050,-0.50646,0.96050,0.00000,0.00000,0,0.00026
22.3011,-0.39003,0.13706,-0.39003,0.13706,-0.38927,0.13656,-0.77136,1.05278,-0.49886,0.95718,-0.49886,0.95718,0.00000,0.00000,0,0.00030
22.4021,-0.38891,0.13512,-0.38891,0.13512,-0.39004,0.13590,-0.76355,1.05005,-0.49053,0.95491,-0.49053,0.95491,0.00000,0.00000,0,0.00026
22.5024,-0.39846,0.13378,-0.39846,0.13378,-0.39432,0.13470,-0.75572,1.04734,-0.47969,0.95305,-0.47969,0.95305,0.00000,0.00000,0,0.00024
22.6054,-0.39659,0.13370,-0.39659,0.13370,-0.39775,0.13378,-0.74778,1.04466,-0.46935,0.95101,-0.46935,0.95101,0.00000,0.00000,0,0.00028
22.7078,-0.40073,0.13080,-0.40073,0.13080,-0.39874,0.13165,-0.73982,1.04201,-0.46070,0.94985,-0.46070,0.94985,0.00000,0.00000,0,0.00028
22.8106,-0.40017,0.13024,-0.40017,0.13024,-0.39963,0.13050,-0.73183,1.03939,-0.45209,0.94804,-0.45209,0.94804,0.00000,0.00000,0,0.00033
22.9118,-0.40040,0.12936,-0.40040,0.12936,-0.40097,0.12952,-0.72381,1.03679,-0.44313,0.94612,-0.44313,0.94612,0.00000,0.00000,0,0.00029
23.0122,-0.40192,0.12342,-0.40192,0.12342,-0.40136,0.12555,-0.71579,1.03424,-0.43484,0.94636,-0.43484,0.94636,0.00000,0.00000,0,0.00026
23.1149,-0.39927,0.11930,-0.39927,0.11930,-0.40138,0.12104,-0.70776,1.03179,-0.42679,0.94705,-0.42679,0.94705,0.00000,0.00000,0,0.00050
23.2164,-0.40797,0.11708,-0.40797,0.11708,-0.40369,0.11784,-0.69971,1.02941,-0.41713,0.94692,-0.41713,0.94692,0.00000,0.00000,0,0.00037
23.3206,-0.40350,0.11428,-0.40350,0.11428,-0.40413,0.11575,-0.69163,1.02708,-0.40874,0.94605,-0.40874,0.94605,0.00000,0.00000,0,0.00029
23.4215,-0.40918,0.11059,-0.40918,0.11059,-0.40689,0.11173,-0.68351,1.02481,-0.39869,0.94660,-0.39869,0.94660,0.00000,0.00000,0,0.00035
23.5234,-0.40844,0.10706,-0.40844,0.10706,-0.40899,0.10930,-0.67534,1.02260,-0.38905,0.94609,-0.38905,0.94609,0.00000,0.00000,0,0.00036
23.6254,-0.41652,0.10122,-0.41652,0.10122,-0.41249,0.10404,-0.66714,1.02047,-0.37840,0.94765,-0.37840,0.94765,0.00000,0.00000,0,0.00026
23.7268,-0.42460,0.09432,-0.42460,0.09432,-0.41925,0.09800,-0.65881,1.01846,-0.36534,0.94986,-0.36534,0.94986,0.00000,0.00000,0,0.00027
23.8301,-0.43035,0.09525,-0.43035,0.09525,-0.42836,0.09398,-0.65031,1.01656,-0.35046,0.95078,-0.35046,0.95078,0.00000,0.00000,0,0.00027
23.9339,-0.43279,0.07528,-0.43279,0.07528,-0.43053,0.08102,-0.64170,1.01484,-0.34033,0.95812,-0.34033,0.95812,0.00000,0.00000,0,0.00033
24.0352,-0.43247,0.06828,-0.43247,0.06828,-0.43260,0.07166,-0.63306,1.01334,-0.33024,0.96318,-0.33024,0.96318,0.00000,0.00000,0,0.00026
24.1373,-0.43060,0.05863,-0.43060,0.05863,-0.43065,0.06341,-0.62443,1.01199,-0.32298,0.96760,-0.32298,0.96760,0.00000,0.00000,0,0.00029
24.2386,-0.42543,0.04856,-0.42543,0.04856,-0.42763,0.05333,-0.61586,1.01084,-0.31652,0.97351,-0.31652,0.97351,0.00000,0.00000,0,0.00034
24.3388,-0.42765,0.03865,-0.42765,0.03865,-0.42703,0.04389,-0.60732,1.01064,-0.30839,0.97991,-0.30839,0.97991,0.00000,0.00000,32,0.00027
24.4408,-0.42698,0.03325,-0.42698,0.03325,-0.42647,0.03617,-0.59879,1.01064,-0.30026,0.98532,-0.30026,0.98532,0.00000,0.00000,32,0.00145
24.5413,-0.42914,0.02817,-0.42914,0.02817,-0.42846,0.02984,-0.59023,1.01064,-0.29031,0.98975,-0.29031,0.98975,0.00000,0.00000,32,0.00027
24.6423,-0.42983,0.01588,-0.42983,0.01588,-0.42919,0.02062,-0.58166,1.01064,-0.28122,0.99621,-0.28122,0.99621,0.00000,0.00000,32,0.00025
24.7434,-0.43251,0.00807,-0.43251,0.00807,-0.43058,0.01254,-0.57307,1.01064,-0.27167,1.00186,-0.27167,1.00186,0.00000,0.00000,32,0.00027
24.8464,-0.43933,-0.00112,-0.43933,-0.00112,-0.43555,0.00276,-0.56440,1.01064,-0.25952,1.00870,-0.25952,1.00870,0.00000,0.00000,32,0.00101
24.9465,-0.43972,-0.00551,-0.43972,-0.00551,-0.43824,-0.00414,-0.55566,1.01064,-0.24889,1.01353,-0.24889,1.01353,0.00000,0.00000,32,0.00029
25.0485,-0.43745,-0.00740,-0.43745,-0.00740,-0.43755,-0.00628,-0.54689,1.01064,-0.24061,1.01503,-0.24061,1.01503,0.00000,0.00000,32,0.00033
25.1501,-0.43710,-0.01124,-0.43710,-0.01124,-0.43733,-0.00964,-0.53815,1.01064,-0.23202,1.01738,-0.23202,1.01738,0.00000,0.00000,32,0.00029
25.2515,-0.44327,-0.01386,-0.44327,-0.01386,-0.44021,-0.01270,-0.52938,1.01064,-0.22124,1.01953,-0.22124,1.01953,0.00000,0.00000,32,0.00029
25.3526,-0.44502,-0.01869,-0.44502,-0.01869,-0.44385,-0.01657,-0.52053,1.01064,-0.20984,1.02224,-0.20984,1.02224,0.00000,0.00000,32,0.00027
25.4548,-0.44700,-0.02401,-0.44700,-0.02401,-0.44675,-0.02164,-0.51161,1.01064,-0.19889,1.02578,-0.19889,1.02578,0.00000,0.00000,32,0.00030
25.5563,-0.44376,-0.02692,-0.44376,-0.02692,-0.44530,-0.02595,-0.50269,1.01064,-0.19097,1.02880,-0.19097,1.02880,0.00000,0.00000,32,0.00036
25.6590,-0.44419,-0.03093,-0.44419,-0.03093,-0.44445,-0.02973,-0.49379,1.01064,-0.18268,1.03145,-0.18268,1.03145,0.00000,0.00000,32,0.00028
25.7596,-0.44778,-0.03558,-0.44778,-0.03558,-0.44609,-0.03291,-0.48489,1.01064,-0.17263,1.03367,-0.17263,1.03367,0.00000,0.00000,32,0.00034
25.8623,-0.44837,-0.03777,-0.44837,-0.03777,-0.44788,-0.03642,-0.47595,1.01064,-0.16243,1.03613,-0.16243,1.03613,0.00000,0.00000,32,0.00032
25.9642,-0.44985,-0.03955,-0.44985,-0.03955,-0.44873,-0.03842,-0.46698,1.01064,-0.15287,1.03753,-0.15287,1.03753,0.00000,0.00000,32,0.00037
26.0665,-0.44844,-0.04757,-0.44844,-0.04757,-0.44925,-0.04356,-0.45799,1.01064,-0.14352,1.04113,-0.14352,1.04113,0.00000,0.00000,32,0.00153
26.1657,-0.44936,-0.05339,-0.44936,-0.05339,-0.44915,-0.05036,-0.44900,1.01084,-0.13460,1.04609,-0.13460,1.04609,0.00000,0.00000,0,0.00034
26.2681,-0.44866,-0.05874,-0.44866,-0.05874,-0.44877,-0.05616,-0.44004,1.01192,-0.12590,1.05123,-0.12590,1.05123,0.00000,0.00000,0,0.00031
26.3703,-0.45496,-0.06503,-0.45496,-0.06503,-0.45179,-0.06162,-0.43103,1.01310,-0.11478,1.05624,-0.11478,1.05624,0.00000,0.00000,0,0.00081
26.4712,-0.45769,-0.07115,-0.45769,-0.07115,-0.45566,-0.06785,-0.42195,1.01441,-0.10298,1.06190,-0.10298,1.06190,0.00000,0.00000,0,0.00031
26.5724,-0.45500,-0.07505,-0.45500,-0.07505,-0.45638,-0.07204,-0.41281,1.01582,-0.09334,1.06625,-0.09334,1.06625,0.00000,0.00000,0,0.00027
26.6731,-0.45821,-0.08620,-0.45821,-0.08620,-0.45693,-0.08117,-0.40368,1.01736,-0.08383,1.07418,-0.08383,1.07418,0.00000,0.00000,0,0.00026
26.7754,-0.46073,-0.10517,-0.46073,-0.10517,-0.45997,-0.09654,-0.39451,1.01915,-0.07254,1.08673,-0.07254,1.08673,0.00000,0.00000,0,0.00026
26.8775,-0.47201,-0.13967,-0.47201,-0.13967,-0.46616,-0.12250,-0.38525,1.02135,-0.05893,1.10710,-0.05893,1.10710,0.00000,0.00000,0,0.00028
26.9782,-0.48074,-0.19823,-0.48074,-0.19823,-0.47923,-0.17955,-0.37577,1.02451,-0.04031,1.15020,-0.04031,1.15020,0.00000,0.00000,0,0.00027
27.0799,-0.47714,-0.21190,-0.47714,-0.21190,-0.47717,-0.20421,-0.36622,1.02842,-0.03221,1.17136,-0.03221,1.17136,0.00000,0.00000,0,0.00026
27.1824,-0.46977,-0.24370,-0.46977,-0.24370,-0.47044,-0.22776,-0.35678,1.03277,-0.02747,1.19220,-0.02747,1.19220,0.00000,0.00000,0,0.00161
27.2816,-0.45702,-0.32207,-0.45702,-0.32207,-0.45966,-0.29808,-0.34749,1.03821,-0.02573,1.24687,-0.02573,1.24687,0.00000,0.00000,0,0.00029
27.3840,-0.45522,-0.34523,-0.45522,-0.34523,-0.45645,-0.33217,-0.33831,1.04461,-0.01880,1.27713,-0.01880,1.27713,0.00000,0.00000,0,0.00033
27.4851,-0.44192,-0.34881,-0.44192,-0.34881,-0.44945,-0.34525,-0.32922,1.05144,-0.01461,1.29311,-0.01461,1.29311,0.00000,0.00000,0,0.00028
27.5875,-0.43881,-0.35249,-0.43881,-0.35249,-0.44014,-0.35095,-0.32036,1.05842,-0.01226,1.30409,-0.01226,1.30409,0.00000,0.00000,0,0.00108
27.6904,-0.43043,-0.35675,-0.43043,-0.35675,-0.43411,-0.35515,-0.31162,1.06550,-0.00775,1.31410,-0.00775,1.31410,0.00000,0.00000,0,0.00032
27.7909,-0.42935,-0.35886,-0.42935,-0.35886,-0.43087,-0.35779,-0.30297,1.07264,-0.00136,1.32309,-0.00136,1.32309,0.00000,0.00000,0,0.00027
27.8922,-0.42324,-0.36312,-0.42324,-0.36312,-0.42505,-0.36065,-0.29443,1.07982,0.00310,1.33227,0.00310,1.33227,0.00000,0.00000,0,0.00025
27.9937,-0.42027,-0.36622,-0.42027,-0.36622,-0.42227,-0.36513,-0.28596,1.08709,0.00963,1.34268,0.00963,1.34268,0.00000,0.00000,0,0.00031
28.0949,-0.41691,-0.36604,-0.41691,-0.36604,-0.41855,-0.36582,-0.27756,1.09440,0.01542,1.35048,0.01542,1.35048,0.00000,0.00000,0,0.00026
28.1956,-0.40644,-0.36776,-0.40644,-0.36776,-0.41069,-0.36765,-0.26929,1.10175,0.01820,1.35910,0.01820,1.35910,0.00000,0.00000,0,0.00025
28.3002,-0.40645,-0.37185,-0.40645,-0.37185,-0.40739,-0.37044,-0.26112,1.10913,0.02406,1.36843,0.02406,1.36843,0.00000,0.00000,0,0.00024
28.4025,-0.39845,-0.37602,-0.39845,-0.37602,-0.40251,-0.37395,-0.25303,1.11657,0.02873,1.37834,0.02873,1.37834,0.00000,0.00000,0,0.00068
28.5060,-0.39959,-0.38101,-0.39959,-0.38101,-0.39999,-0.37892,-0.24501,1.12411,0.03498,1.38936,0.03498,1.38936,0.00000,0.00000,0,0.00176
28.6062,-0.39228,-0.38328,-0.39228,-0.38328,-0.39535,-0.38195,-0.23706,1.13173,0.03969,1.39910,0.03969,1.39910,0.00000,0.00000,0,0.00034
28.7076,-0.38084,-0.38907,-0.38084,-0.38907,-0.38620,-0.38679,-0.22925,1.13943,0.04108,1.41018,0.04108,1.41018,0.00000,0.00000,0,0.00026
28.8100,-0.37154,-0.39762,-1.37154,-0.39762,-0.88666,-0.39385,-0.22942,1.14725,0.39124,1.42294,0.39124,1.42294,1.00000,0.00000,0,0.00027
28.9145,-0.33773,-0.43853,-1.33773,-0.43853,-1.27074,-0.41686,-0.20592,1.15531,0.68360,1.44712,0.68360,1.44712,1.00000,0.00000,0,0.00034
29.0161,-0.29763,-0.49842,-1.29763,-0.49842,-1.30155,-0.47541,-0.17993,1.16439,0.73116,1.49717,0.73116,1.49717,1.00000,0.00000,0,0.00034
29.1178,-0.25659,-0.54530,-1.25659,-0.54530,-1.27244,-0.52379,-0.15422,1.17447,0.73649,1.54113,0.73649,1.54113,1.00000,0.00000,0,0.00035
29.2186,-0.21575,-0.64629,-1.21575,-0.64629,-1.23351,-0.59931,-0.12923,1.18577,0.73423,1.60529,0.73423,1.60529,1.00000,0.00000,0,0.00040
29.3208,-0.17643,-0.78322,-1.17643,-0.78322,-1.19270,-0.72333,-0.10506,1.19918,0.72983,1.70551,0.72983,1.70551,1.00000,0.00000,0,0.00029
29.4232,-0.11452,-0.83493,-1.11452,-0.83493,-1.14195,-0.80639,-0.08177,1.21475,0.71760,1.77922,0.71760,1.77922,1.00000,0.00000,0,0.00105
29.5247,-0.06454,-0.87076,-1.06454,-0.87076,-1.08506,-0.85458,-0.05964,1.23150,0.69990,1.82971,0.69990,1.82971,1.00000,0.00000,0,0.00029
29.6253,-0.03575,-0.89497,-1.03575,-0.89497,-1.04900,-0.88336,-0.03840,1.24896,0.69590,1.86731,0.69590,1.86731,1.00000,0.00000,0,0.00027
29.7276,-0.00954,-0.91493,-1.00954,-0.91493,-1.02165,-0.90424,-0.01775,1.26688,0.69740,1.89985,0.69740,1.89985,1.00000,0.00000,0,0.00069
29.8286,0.01117,-0.94025,-0.98883,-0.94025,-0.99887,-0.92764,0.00240,1.28523,0.70161,1.93458,0.70161,1.93458,1.00000,0.00000,0,0.00027
29.9295,0.04047,-0.96663,-0.95953,-0.96663,-0.97435,-0.95293,0.02211,1.30408,0.70415,1.97113,0.70415,1.97113,1.00000,0.00000,0,0.00028
30.0304,0.09136,-1.01631,-0.90864,-1.01631,-0.93058,-0.99564,0.04108,1.32364,0.69249,2.02059,0.69249,2.02059,1.00000,0.00000,0,0.00024
30.1330,0.15862,-1.05939,-0.84138,-1.05939,-0.87364,-1.03683,0.05904,1.34403,0.67059,2.06981,0.67059,2.06981,1.00000,0.00000,0,0.00030
30.2364,0.24765,-1.10653,-0.75235,-1.10653,-0.79289,-1.08506,0.07559,1.36534,0.63062,2.12488,0.63062,2.12488,1.00000,0.00000,0,0.00114
30.3378,0.28655,-1.11930,-0.71345,-1.11930,-0.73318,-1.11223,0.09066,1.38741,0.60389,2.16597,0.60389,2.16597,1.00000,0.00000,0,0.00028
30.4383,0.38458,-1.08584,-0.61542,-1.08584,-0.67207,-1.10499,0.10473,1.40966,0.57518,2.18315,0.57518,2.18315,1.00000,0.00000,0,0.00033
30.5404,0.41710,-1.06819,-0.58290,-1.06819,-0.60513,-1.06967,0.11727,1.43115,0.54086,2.17992,0.54086,2.17992,1.00000,0.00000,0,0.00032
30.6422,0.41823,-1.06384,-0.58177,-1.06384,-0.58921,-1.06519,0.12915,1.45246,0.54160,2.19809,0.54160,2.19809,1.00000,0.00000,0,0.00028
30.7430,0.41519,-1.06172,-0.58481,-1.06172,-0.58711,-1.06293,0.14091,1.47373,0.55188,2.21778,0.55188,2.21778,1.00000,0.00000,0,0.00025
30.8445,0.41258,-1.06355,-0.58742,-1.06355,-0.58703,-1.06311,0.15264,1.49499,0.56357,2.23917,0.56357,2.23917,1.00000,0.00000,0,0.00024
30.9457,0.41145,-1.06421,-0.58855,-1.06421,-0.58874,-1.06346,0.16441,1.51626,0.57653,2.26068,0.57653,2.26068,1.00000,0.00000,0,0.00025
31.0499,0.41220,-1.06370,-0.58780,-1.06370,-0.58798,-1.06452,0.17618,1.53755,0.58777,2.28271,0.58777,2.28271,1.00000,0.00000,0,0.00032
31.1546,0.41369,-1.06341,-0.58631,-1.06341,-0.58610,-1.06345,0.18791,1.55882,0.59818,2.30323,0.59818,2.30323,1.00000,0.00000,0,0.00250
31.2551,0.41873,-1.05968,-0.58127,-1.05968,-0.58439,-1.06160,0.19963,1.58008,0.60870,2.32319,0.60870,2.32319,1.00000,0.00000,0,0.00025
31.3563,0.42480,-1.05910,-0.57520,-1.05910,-0.57799,-1.05998,0.21123,1.60129,0.61582,2.34328,0.61582,2.34328,1.00000,0.00000,0,0.00034
31.4573,0.42761,-1.05771,-0.57239,-1.05771,-0.57380,-1.05882,0.22274,1.62247,0.62440,2.36365,0.62440,2.36365,1.00000,0.00000,0,0.00029
31.5604,0.45687,-1.04697,-0.54313,-1.04697,-0.55197,-1.05096,0.23396,1.64355,0.62034,2.37923,0.62034,2.37923,1.00000,0.00000,0,0.00033
31.6621,0.46119,-1.04474,-0.53881,-1.04474,-0.54295,-1.04621,0.24488,1.66451,0.62495,2.39685,0.62495,2.39685,1.00000,0.00000,0,0.00029
31.7640,0.46288,-1.04373,-0.53712,-1.04373,-0.53882,-1.04450,0.25570,1.68541,0.63288,2.41656,0.63288,2.41656,1.00000,0.00000,0,0.00039
31.8648,0.48150,-1.02643,0.48150,-1.02643,0.29816,-1.03880,0.26272,1.70628,0.05401,2.43344,0.05401,2.43344,0.00000,0.00000,0,0.00033
31.9687,0.53063,-0.93341,0.53063,-0.93341,0.48076,-0.97367,0.25421,1.72635,-0.08232,2.40792,-0.08232,2.40792,0.00000,0.00000,0,0.00031
32.0723,0.55526,-0.85800,0.55526,-0.85800,0.53722,-0.89177,0.24384,1.74483,-0.13221,2.36908,-0.13221,2.36908,0.00000,0.00000,0,0.00030
32.1758,0.56368,-0.84628,0.56368,-0.84628,0.55632,-0.85663,0.23284,1.76219,-0.15659,2.36183,-0.15659,2.36183,0.00000,0.00000,0,0.00029
