t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
9.7620,0.01681,-0.04121,0.01681,-0.04121,0.01552,-0.04327,-0.36029,1.76185,-0.37581,1.80512,-0.37581,1.80512,0.00000,0.00000,16,0.00026
9.8637,0.01677,-0.04015,0.01677,-0.04015,0.01736,-0.04118,-0.36029,1.76311,-0.37765,1.80429,-0.37765,1.80429,0.00000,0.00000,16,0.00027
9.9679,0.01528,-0.04065,0.01528,-0.04065,0.01566,-0.04097,-0.36029,1.76434,-0.37595,1.80531,-0.37595,1.80531,0.00000,0.00000,16,0.00222
10.0667,0.01363,-0.04060,0.01363,-0.04060,0.01387,-0.04136,-0.36029,1.76558,-0.37417,1.80694,-0.37417,1.80694,0.00000,0.00000,16,0.00028
10.1670,0.01379,-0.04113,0.01379,-0.04113,0.01261,-0.04172,-0.36029,1.76683,-0.37290,1.80855,-0.37290,1.80855,0.00000,0.00000,16,0.00024
10.2687,0.03433,-0.05962,0.03433,-0.05962,0.03067,-0.05728,-0.36096,1.76844,-0.39163,1.82572,-0.39163,1.82572,0.00000,0.00000,0,0.00096
10.3719,0.03173,-0.05894,0.03173,-0.05894,0.03234,-0.05840,-0.36193,1.77018,-0.39427,1.82858,-0.39427,1.82858,0.00000,0.00000,0,0.00037
10.4722,0.03217,-0.05915,0.03217,-0.05915,0.03285,-0.05887,-0.36292,1.77194,-0.39576,1.83081,-0.39576,1.83081,0.00000,0.00000,0,0.00033
10.5739,0.02861,-0.05922,0.02861,-0.05922,0.03041,-0.05979,-0.36386,1.77374,-0.39427,1.83353,-0.39427,1.83353,0.00000,0.00000,0,0.00033
10.6762,0.02802,-0.05948,0.02802,-0.05948,0.02723,-0.05990,-0.36469,1.77554,-0.39192,1.83544,-0.39192,1.83544,0.00000,0.00000,0,0.00030
10.7782,0.02700,-0.05667,0.02700,-0.05667,0.02676,-0.05771,-0.36549,1.77730,-0.39224,1.83502,-0.39224,1.83502,0.00000,0.00000,0,0.00054
10.8800,0.02842,-0.05372,0.02842,-0.05372,0.02803,-0.05534,-0.36631,1.77900,-0.39435,1.83434,-0.39435,1.83434,0.00000,0.00000,0,0.00034
10.9806,0.02879,-0.05448,0.02879,-0.05448,0.02921,-0.05359,-0.36718,1.78062,-0.39639,1.83421,-0.39639,1.83421,0.00000,0.00000,0,0.00026
11.0853,0.02804,-0.05349,0.02804,-0.05349,0.02933,-0.05320,-0.36807,1.78221,-0.39741,1.83541,-0.39741,1.83541,0.00000,0.00000,0,0.00028
11.1871,0.02920,-0.05204,0.02920,-0.05204,0.02873,-0.05261,-0.36894,1.78380,-0.39767,1.83641,-0.39767,1.83641,0.00000,0.00000,0,0.00027
11.2880,0.04593,-0.04662,0.04593,-0.04662,0.03764,-0.04943,-0.36991,1.78533,-0.40755,1.83476,-0.40755,1.83476,0.00000,0.00000,0,0.00036
11.3888,0.08661,-0.02099,0.08661,-0.02099,0.07623,-0.02585,-0.37179,1.78637,-0.44802,1.81222,-0.44802,1.81222,0.00000,0.00000,0,0.00033
11.4900,0.09483,-0.02169,0.09483,-0.02169,0.09078,-0.02169,-0.37440,1.78705,-0.46517,1.80874,-0.46517,1.80874,0.00000,0.00000,0,0.00027
11.5921,0.09925,-0.01870,0.09925,-0.01870,0.09696,-0.02034,-0.37725,1.78769,-0.47422,1.80803,-0.47422,1.80803,0.00000,0.00000,0,0.00103
11.6918,0.09754,-0.01794,0.09754,-0.01794,0.09728,-0.01862,-0.38017,1.78793,-0.47744,1.80655,-0.47744,1.80655,0.00000,0.00000,32,0.00026
11.7926,0.09843,-0.00457,0.09843,-0.00457,0.09802,-0.00983,-0.38310,1.78793,-0.48112,1.79777,-0.48112,1.79777,0.00000,0.00000,32,0.00026
11.8941,0.10420,0.02834,0.10420,0.02834,0.10104,0.01109,-0.38609,1.78793,-0.48713,1.77684,-0.48713,1.77684,0.00000,0.00000,32,0.00031
11.9952,0.11449,0.07763,0.11449,0.07763,0.11059,0.05709,-0.38929,1.78689,-0.49988,1.72981,-0.49988,1.72981,0.00000,0.00000,0,0.00025
12.0973,0.12682,0.10667,0.12682,0.10667,0.12244,0.09369,-0.39283,1.78447,-0.51527,1.69078,-0.51527,1.69078,0.00000,0.00000,0,0.00030
12.1982,0.12912,0.11109,0.12912,0.11109,0.12731,0.10813,-0.39661,1.78135,-0.52392,1.67322,-0.52392,1.67322,0.00000,0.00000,0,0.00031
12.3009,0.12974,0.11013,0.12974,0.11013,0.12951,0.11002,-0.40047,1.77806,-0.52999,1.66804,-0.52999,1.66804,0.00000,0.00000,0,0.00028
12.4045,0.13330,0.11354,0.13330,0.11354,0.13152,0.11214,-0.40440,1.77473,-0.53593,1.66259,-0.53593,1.66259,0.00000,0.00000,0,0.00030
12.5052,0.13103,0.11578,0.13103,0.11578,0.13201,0.11405,-0.40836,1.77134,-0.54037,1.65729,-0.54037,1.65729,0.00000,0.00000,0,0.00028
12.6079,0.13487,0.11508,0.13487,0.11508,0.13378,0.11468,-0.41235,1.76790,-0.54613,1.65322,-0.54613,1.65322,0.00000,0.00000,0,0.00031
12.7098,0.13563,0.11836,0.13563,0.11836,0.13427,0.11671,-0.41636,1.76443,-0.55063,1.64772,-0.55063,1.64772,0.00000,0.00000,0,0.00031
12.8142,0.13618,0.11299,0.13618,0.11299,0.13647,0.11470,-0.42044,1.76095,-0.55691,1.64625,-0.55691,1.64625,0.00000,0.00000,0,0.00234
12.9134,0.13743,0.11470,0.13743,0.11470,0.13657,0.11369,-0.42453,1.75754,-0.56111,1.64385,-0.56111,1.64385,0.00000,0.00000,0,0.00034
13.0148,0.13551,0.11755,0.13551,0.11755,0.13645,0.11618,-0.42862,1.75409,-0.56508,1.63791,-0.56508,1.63791,0.00000,0.00000,0,0.00041
13.1172,0.14169,0.11829,0.14169,0.11829,0.13888,0.11740,-0.43275,1.75058,-0.57162,1.63318,-0.57162,1.63318,0.00000,0.00000,0,0.00025
13.2196,0.14047,0.12095,0.14047,0.12095,0.13995,0.11890,-0.43694,1.74704,-0.57689,1.62814,-0.57689,1.62814,0.00000,0.00000,0,0.00095
13.3218,0.13463,0.11935,0.13463,0.11935,0.13747,0.12006,-0.44110,1.74344,-0.57857,1.62338,-0.57857,1.62338,0.00000,0.00000,0,0.00064
13.4226,0.13182,0.11659,0.13182,0.11659,0.13444,0.11818,-0.44519,1.73986,-0.57963,1.62169,-0.57963,1.62169,0.00000,0.00000,0,0.00037
13.5237,0.11610,0.11228,0.11610,0.11228,0.12288,0.11425,-0.44902,1.73639,-0.57191,1.62214,-0.57191,1.62214,0.00000,0.00000,0,0.00029
13.6271,0.11201,0.10644,0.11201,0.10644,0.11455,0.10898,-0.45255,1.73306,-0.56710,1.62408,-0.56710,1.62408,0.00000,0.00000,0,0.00069
13.7274,0.10547,0.10087,0.10547,0.10087,0.10727,0.10334,-0.45584,1.72989,-0.56311,1.62655,-0.56311,1.62655,0.00000,0.00000,0,0.00031
13.8278,0.10147,0.09873,0.10147,0.09873,0.10376,0.10044,-0.45899,1.72684,-0.56274,1.62641,-0.56274,1.62641,0.00000,0.00000,0,0.00031
13.9304,0.10321,0.09985,0.10321,0.09985,0.10238,0.09961,-0.46207,1.72386,-0.56444,1.62425,-0.56444,1.62425,0.00000,0.00000,0,0.00035
14.0328,0.09619,0.10112,0.09619,0.10112,0.09963,0.10103,-0.46510,1.72084,-0.56473,1.61981,-0.56473,1.61981,0.00000,0.00000,0,0.00160
14.1324,0.09395,0.10328,0.09395,0.10328,0.09653,0.10247,-0.46804,1.71779,-0.56457,1.61532,-0.56457,1.61532,0.00000,0.00000,0,0.00026
14.2334,0.09258,0.10276,0.09258,0.10276,0.09382,0.10269,-0.47089,1.71471,-0.56471,1.61202,-0.56471,1.61202,0.00000,0.00000,0,0.00027
14.3360,0.09369,0.10684,0.09369,0.10684,0.09349,0.10431,-0.47369,1.71162,-0.56718,1.60730,-0.56718,1.60730,0.00000,0.00000,0,0.00025
14.4375,0.09628,0.10696,0.09628,0.10696,0.09513,0.10627,-0.47653,1.70845,-0.57166,1.60217,-0.57166,1.60217,0.00000,0.00000,0,0.00029
14.5381,0.09589,0.11065,0.09589,0.11065,0.09452,0.10901,-0.47935,1.70522,-0.57387,1.59621,-0.57387,1.59621,0.00000,0.00000,0,0.00028
14.6433,0.10029,0.11541,0.10029,0.11541,0.09887,0.11341,-0.48227,1.70187,-0.58114,1.58846,-0.58114,1.58846,0.00000,0.00000,0,0.00031
14.7439,0.10199,0.11568,0.10199,0.11568,0.10062,0.11585,-0.48527,1.69840,-0.58589,1.58255,-0.58589,1.58255,0.00000,0.00000,0,0.00026
14.8461,0.09884,0.11654,0.09884,0.11654,0.10022,0.11620,-0.48830,1.69492,-0.58852,1.57871,-0.58852,1.57871,0.00000,0.00000,0,0.00036
14.9472,0.09741,0.11500,0.09741,0.11500,0.09777,0.11532,-0.49126,1.69145,-0.58903,1.57613,-0.58903,1.57613,0.00000,0.00000,0,0.00025
15.0477,0.09751,0.11712,0.09751,0.11712,0.09609,0.11642,-0.49415,1.68797,-0.59023,1.57155,-0.59023,1.57155,0.00000,0.00000,0,0.00030
15.1485,0.09737,0.11903,0.09737,0.11903,0.09762,0.11848,-0.49707,1.68444,-0.59470,1.56596,-0.59470,1.56596,0.00000,0.00000,0,0.00035
15.2497,0.09807,0.12333,0.09807,0.12333,0.09791,0.12158,-0.50001,1.68083,-0.59792,1.55925,-0.59792,1.55925,0.00000,0.00000,0,0.00029
15.3533,0.09478,0.12169,0.09478,0.12169,0.09657,0.12208,-0.50293,1.67717,-0.59950,1.55510,-0.59950,1.55510,0.00000,0.00000,0,0.00033
15.4538,0.09336,0.12087,0.09336,0.12087,0.09390,0.12106,-0.50577,1.67354,-0.59968,1.55247,-0.59968,1.55247,0.00000,0.00000,0,0.00024
15.5565,0.09088,0.11925,0.09088,0.11925,0.09182,0.11963,-0.50855,1.66993,-0.60038,1.55030,-0.60038,1.55030,0.00000,0.00000,0,0.00032
15.6579,0.09253,0.11420,0.09253,0.11420,0.09127,0.11641,-0.51128,1.66639,-0.60255,1.54999,-0.60255,1.54999,0.00000,0.00000,0,0.00040
15.7590,0.09453,0.10526,0.09453,0.10526,0.09419,0.10913,-0.51407,1.66302,-0.60826,1.55389,-0.60826,1.55389,0.00000,0.00000,0,0.00026
15.8605,0.09846,0.10465,0.09846,0.10465,0.09669,0.10511,-0.51694,1.65984,-0.61362,1.55473,-0.61362,1.55473,0.00000,0.00000,0,0.00027
